"","date","and.mail","anglija.lt","animal.print.wallpaper","aptana.studio","benefity.w.uk","bikram.yoga.manchester","blogger.blogs","bodywise","border.agency","bristol.evening.post","broken.laptops","cake.courses","cancer.network","cheap.mots","children.centre.jobs","club.visa","cracked.com","credit.management","cupcake.company","cupcake.shops","custom.wordpress","design.blogs","dieline","dove.spa","easy.as.hgv","electrician.jobs","enzoani","fabric.inspirations","free.wordpress.themes","geek.glasses","geeky.glasses","get.my.website.on.google","good.run","government.vacancies","guard.jobs","hairandbeautyjobs","hopital","how.to.get.a.crb.check","impact.level","income.based","independent.review","jewellery.blog","jewellery.school","job.is","job.seekers","jobrapido","jobs.in.berkshire","jobs.in.crawley.west.sussex","jobs.in.halifax.west.yorkshire","jquery.bind","jquery.plugin","keepmoat.homes","labourer.jobs.in.london","light.in.a.box","ltv.mortgages","makeuseof","mckinsey.quarterly","mobile.selling","muscle.fuel","napp","naruto.wiki","nerd.glasses","netmums","nhs.information","nursing.diploma","official.guide","pedal.studio","perfection.bridal","phd.pharma","phone.selling","priority.club.visa","ptlls","purple.wedding.flowers","quality.inn.international","reader","redundancy.insurance","rubicon.people","security.jobs.in.glasgow","sell.a.mobile","sharethis","simply.childcare","skyhome","soaked.in.luxury","sound.converter","text.check","the.best.protein.shake","tiger.insurance","twitter.feeds","twitter.icons","twitter.widget","uk.border.agency","uk.border","unemployed.in.uk","unemployed","usn.muscle.fuel.anabolic","usn.muscle.fuel","virgin.finance","welsh.football.trust","winsford.lifestyle.centre","www.totaljobs.com","xenapp","xogogo","zebra.print.wallpaper","X10.cake","active.london","after.redundancy","alfa.romeo.mito","anyone.have","ask.a.lawyer","b4busty","bam.construct","been.made.redundant","being.made.redundant","bridgend.property","can.i.be.made.redundant","capital.plus","changing.the.world","cheap.baby","chichester.jobs","citysocialising","claim.jobseekers.allowance","claiming.job.seekers","claiming.redundancy","class.fitness","community.treatment.order","consultation.period","consultation.redundancy","corporate.bond.funds","corporate.bond.index","crazy.events","cut.jobs","darling.clothing","debt.support","direct.gov.uk","directgov.com","downturn","driving.jobs.in.kent","economic.downturn","ehow","enduro.news","esxi.server","facing.redundancy","fashion.internships","fonesafe","gb.oils","give.me.a.call","goal.centre","good.agency","government.payment","guarantee.pay","guardian.home.exchange","help.for.small.business","home.option","hospitals.bristol","hotel.smithfield","housing.benefits","how.much.income.support","how.much.is.unemployment","how.to.calculate.redundancy","i.have.been.made.redundant","i.love.my.bear","job.losses.uk","job.losses","jobcentre.plus","jobcentre","jobs.at.morrisons","jobseeker.allowance","kfc.coupons","king.careers","laid.off","lay.off","laying.off","layoff","layoffs","liberty.leasing","live.messenger.sign.in","lloyds.tsb.international","lloyds.tsb.phone","losses","lotc","ltv","made.redundant","making.redundancies","making.someone.redundant","maldron.hotel.smithfield","meal.offers","mercedes.wiki","mortgage.variable.rate","nationwide.standard.variable.rate","netflights","nhs.stoke","notice.for.redundancy","nowgamer","oil.etf","orange.insurance","orange.phone.insurance","parkway.motors","patient.reported.outcome.measures","patient.reported.outcome","pay.cut","perceptive.informatics","pr.internships","pricegong","printing.money","react.funding","reasons.for.redundancy","redundancies.uk","redundancies","redundancy.consultation","redundancy.matrix","redundancy.meeting","redundancy.money","redundancy.pay.tax","redundancy.pay","redundancy.payout","redundant","restaurant.discounts","restaurant.offers","risk.of.redundancy","security.guard.jobs","security.jobs","shp.jobs","siemens.healthcare","signing.on","soccerpitch","standard.redundancy","star.now","supermarket.jobs","svr.mortgage","tattoo.machine","tax.band.f","tax.free.redundancy","the.cake.lady","trade.credit.insurance","uk.corporate.bonds","uk.job.losses","unilever.leatherhead","university.hospitals.bristol","variable.mortgage.rates","vector.stock","virgin.credit.card.application","voicemail.orange","voluntary.redundancy","weight.gainer","what.do.i.do.","www.hsbc.co.uk"
"141","2015-09-01",66,44,7,19,52,45,21,34,"10",28,26,47,14,6,32,32,21,39,43,43,71,44,34,17,29,64,50,7,54,39,12,19,64,18,56,25,38,26,40,73,45,21,45,95,45,16,36,20,45,48,33,27,43,42,55,41,3,32,36,21,19,52,42,29,30,13,14,22,31,60,3,35,24,2,53,23,37,9,40,45,2,30,21,41,76,42,35,26,58,33,11,22,40,64,36,23,52,35,31,6,55,7,18,87,82,78,41,82,34,35,16,66,54,41,35,36,28,33,72,1,42,39,40,68,27,39,40,4,20,32,58,37,12,4,9,7,49,7,12,47,48,13,45,7,5,26,37,34,27,29,12,9,58,24,34,67,68,57,39,28,17,7,8,12,24,44,53,69,32,66,42,21,32,35,12,3,11,18,31,46,66,69,17,9,21,38,69,10,0,45,86,43,17,10,15,6,28,12,24,85,7,34,6,42,10,17,14,17,40,19,43,30,74,78,17,58,37,58,46,38,65,30,31,85,50,8,67,38,10,62,24,54,34,5,16,9,37,34,9,42,23,14,49,45,47,5
"142","2015-10-01",67,38,12,47,35,35,18,22,"9",35,19,37,19,12,37,29,21,46,29,46,56,49,42,14,18,64,51,25,51,41,29,34,50,19,68,17,38,19,51,59,46,30,32,89,38,17,36,21,32,46,40,34,73,45,54,30,3,28,29,22,18,55,40,33,20,10,35,24,23,53,0,32,25,1,55,24,20,9,31,14,6,20,14,43,77,12,18,35,48,24,10,21,34,54,20,20,33,22,18,12,51,12,15,87,70,60,41,81,5,34,42,59,46,34,22,36,43,30,77,1,33,31,29,56,25,39,47,6,38,42,63,47,33,3,9,9,51,9,9,43,46,15,50,4,4,36,38,32,36,37,6,10,62,27,29,76,53,24,16,44,8,14,15,9,21,29,36,47,26,58,39,24,33,50,22,5,11,20,33,22,71,67,19,8,30,38,74,10,0,39,78,41,6,3,17,6,42,34,55,62,0,34,0,33,19,6,19,22,47,16,24,39,50,69,27,59,55,52,29,44,65,21,27,82,27,11,65,35,7,58,42,51,53,12,0,16,27,41,7,40,9,8,57,53,36,3
"143","2015-11-01",68,28,9,27,42,28,16,25,"8",32,19,24,17,11,24,18,17,41,29,20,77,28,42,14,27,58,49,6,54,35,20,16,44,12,53,7,29,21,62,57,41,45,46,89,35,14,33,10,35,38,38,45,49,52,41,30,0,22,27,27,18,58,37,28,26,9,11,15,26,45,2,26,21,1,54,23,25,11,22,19,0,28,27,47,82,12,40,35,47,29,8,21,36,64,29,21,32,34,33,6,43,7,15,79,63,84,33,80,16,30,23,41,49,44,16,49,35,27,58,1,38,37,43,58,46,31,44,6,42,23,51,31,33,3,6,11,62,7,10,56,43,9,65,3,4,42,43,36,43,41,6,8,44,18,48,69,62,30,16,27,18,20,17,8,19,39,34,0,24,48,32,28,32,39,22,5,11,18,44,56,57,80,10,12,45,44,68,14,6,33,62,30,4,5,18,5,11,42,45,70,5,32,6,31,38,14,15,20,44,14,29,37,40,59,32,58,29,48,24,51,64,29,29,64,34,19,66,32,10,52,24,53,62,6,11,27,27,20,9,47,25,12,63,46,40,5
"144","2015-12-01",70,28,11,23,31,30,18,19,"6",27,13,25,18,6,23,19,18,28,20,32,72,35,26,14,0,50,27,7,37,37,24,14,53,10,49,18,31,14,44,32,41,24,42,69,30,11,23,14,19,27,20,38,40,76,38,27,3,23,29,16,18,47,33,25,17,7,22,12,22,57,0,18,8,2,51,14,43,14,27,17,2,35,21,51,68,33,23,21,43,18,6,17,30,55,18,9,33,29,18,5,43,8,8,63,60,63,32,75,34,36,20,42,45,41,20,56,29,23,50,2,40,25,15,45,38,43,22,4,0,36,43,33,24,3,3,6,25,8,9,56,33,10,46,2,2,32,40,22,44,29,8,6,47,17,14,57,52,45,20,23,15,12,8,7,16,32,18,15,17,34,29,17,30,52,6,5,9,21,37,46,49,46,7,9,27,42,72,9,10,35,52,28,4,19,13,8,22,12,19,44,10,18,0,31,25,15,10,14,22,17,23,24,32,32,6,44,19,35,8,41,60,18,22,63,18,4,100,27,9,64,24,34,75,4,12,19,23,13,7,43,10,8,29,51,39,11
"145","2016-01-01",60,28,8,18,55,28,24,35,"9",30,19,42,12,6,49,24,13,38,26,37,100,50,30,16,0,69,59,12,46,31,25,30,60,13,75,27,32,15,39,65,45,32,39,89,40,16,39,19,25,26,33,46,46,76,57,26,1,28,36,23,20,49,36,30,27,6,27,27,26,57,2,31,49,2,45,27,15,24,28,17,1,26,41,41,68,48,19,32,37,25,8,19,43,65,24,21,34,17,35,8,38,7,19,83,84,88,46,81,11,22,53,63,67,46,30,45,32,33,66,1,46,34,19,86,10,44,38,4,19,30,56,23,37,2,3,17,57,8,9,47,34,12,53,2,4,58,35,41,39,41,31,14,48,14,35,72,73,36,26,62,13,15,17,11,21,38,38,23,27,35,29,30,24,44,33,5,9,24,53,52,74,84,16,12,65,55,64,14,3,56,67,36,12,64,9,6,26,23,41,59,9,37,0,25,43,16,17,22,38,20,43,31,32,56,32,70,56,73,43,51,71,25,33,67,23,15,87,37,11,75,20,41,44,7,11,20,29,20,9,33,22,9,47,51,37,16
"146","2016-02-01",61,22,9,17,48,32,16,33,"7",30,20,58,18,25,27,21,15,48,37,34,90,48,56,17,20,68,59,13,53,33,36,22,47,9,59,7,37,32,62,62,43,37,40,86,39,14,41,17,15,29,32,45,75,54,56,23,5,23,39,20,22,55,37,31,24,11,27,30,34,49,3,32,45,1,45,23,32,16,36,13,2,28,15,43,68,55,31,31,59,24,8,18,34,60,22,32,30,24,25,6,46,0,16,90,77,80,44,93,17,26,16,93,69,64,41,64,36,31,73,0,40,44,50,65,32,45,45,10,55,23,57,21,31,2,5,17,60,10,8,47,39,16,63,2,6,29,32,40,49,51,8,14,73,25,41,71,76,0,23,28,15,19,19,15,19,28,40,20,35,26,30,32,22,55,17,6,12,20,46,28,68,90,17,4,37,72,67,21,3,46,63,37,4,43,13,4,57,16,29,82,0,62,4,33,46,29,27,25,45,29,36,39,45,69,17,70,68,75,33,51,65,25,33,67,39,20,77,38,8,75,38,74,50,6,24,21,63,30,10,28,10,8,69,56,43,9
"147","2016-03-01",57,29,14,11,33,22,17,36,"7",26,11,40,17,12,34,23,11,40,42,38,100,37,40,19,9,69,53,13,43,35,14,21,74,14,59,14,34,28,57,68,45,35,37,81,38,12,33,13,11,35,24,36,68,57,35,22,4,27,39,25,17,47,36,31,29,7,9,17,22,43,0,24,24,2,44,27,36,4,34,12,0,29,14,41,63,64,23,32,42,33,6,19,40,69,28,32,29,11,16,6,38,7,15,90,80,77,49,97,0,19,27,66,55,34,19,30,36,32,65,1,34,37,38,63,20,39,48,6,33,51,55,27,56,2,1,11,53,12,10,49,49,6,59,4,2,36,28,29,35,37,10,10,49,18,23,72,84,60,16,54,10,19,18,9,17,35,31,24,25,40,28,34,23,53,16,8,6,13,43,35,55,78,29,5,30,48,92,12,21,39,65,36,4,11,16,4,21,11,32,58,0,29,0,30,24,8,19,21,48,11,38,45,70,70,21,65,63,62,34,45,60,21,25,53,17,23,67,38,7,68,40,57,56,6,11,18,38,25,7,20,16,5,55,66,36,14
"148","2016-04-01",58,29,12,11,47,25,24,29,"6",22,16,32,17,24,27,18,15,47,31,28,94,41,57,20,38,55,53,26,41,36,14,17,50,13,55,17,34,35,58,44,40,23,25,81,37,11,35,11,33,44,35,59,33,53,42,27,2,26,33,20,9,44,36,28,27,9,24,19,19,48,2,22,28,3,42,23,10,25,21,32,0,20,14,36,68,41,29,21,41,24,6,20,25,57,27,20,33,34,30,7,40,6,10,100,71,69,43,93,22,23,32,81,51,33,34,37,37,32,63,0,27,46,20,77,21,32,46,4,29,47,57,57,27,2,3,8,31,8,6,32,63,9,51,4,3,32,16,35,50,38,12,5,46,20,33,66,90,37,28,60,13,12,14,6,18,41,24,19,26,52,31,30,44,67,6,4,10,12,45,36,60,76,16,8,26,39,65,14,0,39,72,26,4,19,16,5,22,31,42,72,5,35,0,23,39,23,22,18,46,24,49,44,55,49,22,61,47,54,47,44,62,16,26,63,21,24,69,29,8,61,30,59,73,6,24,9,31,21,2,38,10,8,54,56,40,4
"149","2016-05-01",56,29,6,20,51,29,14,21,"5",25,13,32,13,30,37,22,11,38,32,30,75,32,58,23,38,59,40,19,34,24,18,33,50,11,67,21,33,21,66,72,40,26,29,83,37,7,29,14,18,55,30,41,39,40,46,18,3,19,36,20,16,34,32,27,23,7,16,27,21,45,0,26,27,1,43,25,21,18,36,22,3,23,14,40,71,49,32,41,29,21,4,20,27,64,28,34,30,23,44,3,34,5,12,88,63,79,37,95,11,23,16,62,72,54,39,25,30,29,56,1,23,36,29,67,47,30,33,10,38,28,60,48,38,2,0,12,51,5,9,39,12,0,43,4,4,31,33,39,43,26,4,6,62,14,7,68,74,43,19,14,6,13,12,6,17,25,26,15,24,38,31,24,37,66,6,5,3,12,43,35,55,78,10,10,15,34,70,9,0,36,58,18,4,14,16,3,22,8,19,62,9,40,0,35,19,23,9,20,33,9,30,23,46,44,22,61,34,48,32,52,61,20,49,64,21,15,68,32,8,55,33,48,54,2,19,14,39,25,5,10,10,5,47,52,42,9
"150","2016-06-01",56,34,10,14,44,32,15,28,"6",26,10,34,18,6,24,31,7,45,31,30,81,29,53,20,19,58,51,0,42,28,19,14,47,12,69,7,34,20,35,70,44,21,23,82,37,9,33,11,22,54,32,36,27,53,45,27,2,22,32,24,13,43,30,32,25,7,7,18,21,43,5,24,35,1,39,20,21,25,24,27,2,27,14,29,69,50,31,35,46,21,7,20,41,68,28,24,34,29,24,6,40,6,8,89,67,83,38,89,22,12,16,68,57,42,43,47,35,28,72,1,30,41,29,56,16,38,44,12,24,43,40,36,54,1,3,6,55,6,10,28,30,16,46,4,0,29,52,37,33,31,6,9,42,22,20,65,58,31,17,64,8,20,15,8,16,20,34,20,35,41,31,29,32,53,23,7,7,13,39,27,53,73,20,6,41,48,59,11,3,35,58,18,6,10,13,4,16,28,33,56,0,29,0,29,39,9,9,17,44,9,45,29,39,54,22,57,36,49,35,44,60,10,15,65,28,19,62,31,5,63,25,39,46,13,35,21,22,17,7,45,23,7,42,54,34,7
"151","2016-07-01",56,34,5,12,19,10,10,29,"7",26,17,33,12,13,37,18,17,42,22,37,70,25,35,24,0,60,44,21,32,29,17,28,46,8,60,7,34,19,26,75,37,38,26,75,34,9,25,6,20,28,26,42,19,46,40,19,2,26,25,24,12,46,32,22,25,7,33,14,19,43,0,20,28,4,39,23,33,10,15,10,7,26,0,28,65,17,25,30,30,18,5,21,24,54,18,19,26,6,32,7,30,9,17,87,72,72,38,84,12,18,17,67,47,45,24,25,24,33,66,1,37,32,21,59,44,41,41,12,36,32,47,38,8,2,2,7,45,5,6,40,28,13,33,2,0,57,38,31,22,20,13,7,54,15,28,56,68,39,23,44,13,11,8,10,15,30,30,16,26,52,33,23,40,60,24,3,6,11,34,28,54,71,14,7,22,46,72,18,10,45,57,22,4,6,13,4,17,12,30,48,0,16,0,23,26,12,12,13,41,10,28,43,38,58,12,53,30,53,34,42,62,20,23,68,15,16,87,29,8,55,25,43,58,8,37,7,32,18,16,51,17,5,42,58,38,15
"152","2016-08-01",52,15,6,13,31,15,10,30,"7",32,14,37,12,13,20,21,11,36,18,25,60,19,32,19,0,61,70,0,44,27,10,31,50,12,47,31,35,13,21,54,37,23,31,70,33,9,25,6,33,29,22,36,27,46,42,59,4,21,29,20,10,41,30,25,23,7,24,27,17,44,0,18,42,3,37,26,23,10,31,16,2,25,23,28,66,14,31,19,24,17,6,20,15,48,27,22,31,38,27,2,39,2,13,82,74,82,39,84,12,28,26,55,36,61,35,43,22,33,57,0,34,34,11,62,41,36,33,9,43,31,33,22,43,1,2,7,42,2,5,43,43,7,30,4,2,26,38,24,20,24,7,8,52,15,37,62,62,41,12,15,11,9,8,6,16,29,30,16,25,40,26,29,35,46,0,3,5,11,33,15,62,62,14,6,23,44,72,30,34,39,45,29,7,11,15,0,18,22,21,49,5,22,4,41,16,13,16,12,33,13,20,29,55,49,12,49,48,55,22,33,56,11,36,73,15,0,83,30,23,49,23,43,40,6,43,8,22,42,24,31,7,7,34,58,36,4
"153","2016-09-01",53,24,8,7,30,22,10,31,"5",24,16,44,15,32,36,23,17,37,26,32,58,48,40,9,10,63,48,0,36,30,15,20,47,10,48,15,37,36,44,58,30,25,26,85,34,9,31,6,32,33,26,38,33,30,44,38,0,23,31,19,10,60,32,29,28,10,28,13,18,54,2,23,18,3,42,23,23,15,32,16,2,25,23,22,60,40,21,29,41,20,4,17,16,74,24,18,40,13,33,2,34,4,11,89,71,82,40,81,12,14,21,67,61,53,33,56,28,33,72,0,35,21,21,66,39,27,37,4,51,46,46,30,65,1,2,11,39,5,9,32,22,10,29,0,4,40,22,40,38,30,9,9,70,23,28,68,79,46,12,29,14,9,11,6,18,27,41,11,37,63,33,31,43,48,12,4,4,13,33,24,61,76,11,9,39,37,71,11,3,36,50,26,5,11,18,6,24,21,20,59,10,29,0,30,26,12,13,17,37,10,22,34,71,41,29,59,57,47,35,42,58,8,23,67,19,12,61,33,13,51,29,50,49,11,8,7,24,23,5,29,17,6,45,58,37,4
"154","2016-10-01",51,24,7,23,26,30,15,23,"5",20,10,33,14,24,30,18,13,44,31,27,70,48,30,8,39,60,43,13,34,28,28,26,47,10,59,18,37,14,53,67,36,18,35,84,29,8,28,8,11,35,27,34,28,58,36,27,5,23,25,23,15,33,29,29,20,8,10,16,9,47,0,19,14,2,43,19,32,9,36,20,4,32,22,32,63,29,25,18,39,19,4,16,27,67,25,22,32,6,29,5,41,10,14,88,66,76,40,93,11,20,20,67,54,23,38,32,33,33,53,3,34,28,35,59,21,43,29,2,25,51,73,16,39,2,0,12,52,7,4,31,64,10,43,2,2,32,32,31,31,27,8,14,64,16,37,58,63,38,14,56,11,10,13,5,15,34,43,20,38,34,23,24,28,64,6,5,9,13,39,23,54,75,10,13,58,40,53,16,0,37,60,36,0,8,12,4,28,16,19,67,0,24,0,38,20,29,18,18,29,19,52,30,48,44,23,61,48,66,23,48,57,12,29,64,28,16,64,31,6,53,18,56,78,11,16,5,43,17,11,53,20,4,52,41,38,6
"155","2016-11-01",54,17,12,11,28,29,12,13,"4",21,13,35,16,12,28,14,17,44,22,14,53,37,35,12,0,57,34,6,31,38,18,24,34,13,52,7,33,12,53,63,38,23,32,83,27,9,25,16,11,23,29,42,33,33,31,27,4,25,29,30,11,38,27,21,16,7,33,19,9,54,0,18,15,2,43,24,10,4,30,7,2,19,21,34,59,16,19,35,33,18,5,16,27,62,24,22,27,17,14,3,32,6,12,80,59,74,32,83,11,17,23,38,52,52,37,44,42,29,49,1,33,19,29,54,31,51,40,8,19,33,36,28,60,1,0,10,30,13,5,41,55,0,51,0,5,25,13,27,43,45,8,6,40,12,26,66,67,37,16,27,9,10,8,7,13,27,31,10,36,54,24,18,32,43,17,1,10,8,36,40,54,74,13,8,31,34,61,11,12,27,49,24,0,14,10,2,22,8,19,46,0,19,0,32,15,8,14,16,40,19,44,49,59,70,22,58,47,50,17,36,55,16,51,56,35,15,60,30,8,54,17,64,45,11,15,9,30,21,7,44,13,4,45,32,44,5
"156","2016-12-01",53,21,5,12,16,21,9,23,"4",20,8,35,14,12,20,15,12,36,18,14,48,27,32,14,30,46,24,20,28,34,38,15,38,7,49,7,33,6,34,46,41,29,32,65,24,6,25,14,4,31,21,38,19,75,27,14,4,23,18,19,10,41,24,22,14,9,22,6,8,40,0,14,17,2,40,14,11,14,15,13,0,22,22,25,56,25,20,11,31,17,4,13,29,55,17,14,19,6,23,5,24,2,8,69,49,61,31,76,17,14,24,58,32,38,20,32,29,24,46,1,35,17,30,40,32,14,27,12,25,33,21,12,39,2,2,4,25,3,7,37,52,13,32,2,6,21,35,26,46,27,8,8,37,17,3,44,60,57,14,28,14,9,6,6,11,18,19,30,27,48,18,20,44,33,0,2,5,9,39,41,40,50,20,10,0,37,68,6,3,31,47,20,6,9,9,6,11,16,19,38,0,20,0,27,10,6,15,13,27,10,19,15,32,47,11,42,58,45,26,36,51,12,13,54,50,4,80,20,6,61,12,38,47,4,8,5,17,13,4,28,20,3,30,56,50,0
"157","2017-01-01",50,19,8,21,26,26,14,30,"5",25,15,33,14,0,36,25,14,44,24,18,76,33,46,9,26,70,33,12,46,34,38,15,61,12,63,19,35,18,63,62,44,19,36,86,35,8,32,30,10,31,27,54,52,52,50,29,5,25,38,16,10,42,26,23,21,7,11,13,17,41,1,23,32,3,43,18,19,10,15,4,3,15,13,33,63,67,37,30,26,17,5,17,35,64,21,19,31,16,39,3,27,0,9,80,61,85,46,100,35,12,14,70,51,54,28,25,46,30,69,1,38,37,9,95,38,28,41,12,30,25,47,11,41,2,3,9,57,5,5,38,35,17,57,3,4,28,38,36,37,39,11,8,59,24,24,70,68,45,18,54,13,10,8,6,16,37,24,18,30,72,40,17,22,49,15,4,6,14,48,12,77,75,12,9,38,53,59,17,14,50,61,23,0,11,11,2,25,14,13,38,0,35,0,27,18,10,14,15,41,11,52,34,51,51,5,64,69,90,29,52,62,18,16,68,16,14,82,40,17,56,27,59,36,14,32,8,38,23,12,16,15,4,49,68,39,13
"158","2017-02-01",49,20,9,12,32,18,16,21,"5",23,18,30,13,0,35,25,13,49,31,32,84,26,46,13,29,70,49,7,47,38,28,26,55,11,62,7,36,4,55,77,39,23,28,85,31,11,37,8,19,27,32,56,55,58,52,23,3,27,32,19,14,68,27,30,21,7,26,12,15,48,2,28,25,3,42,23,27,27,31,15,2,11,14,33,59,38,21,26,33,21,5,17,32,70,22,25,34,29,35,3,28,7,22,76,66,79,44,93,34,17,24,68,49,28,31,44,28,30,75,1,35,22,40,82,37,49,48,4,39,38,40,8,39,1,2,10,38,5,6,35,51,6,51,2,3,44,24,42,41,19,10,12,57,28,24,65,81,63,25,28,9,6,8,6,16,33,28,10,32,53,27,26,27,41,0,5,6,13,38,36,66,82,30,14,37,63,73,15,19,39,71,29,0,9,13,4,11,8,33,51,0,39,0,31,20,9,13,17,48,19,41,62,55,52,17,67,71,74,28,37,62,17,33,66,21,24,76,35,9,70,39,53,64,8,28,9,22,29,8,42,32,4,61,55,35,11
"159","2017-03-01",51,22,7,6,26,33,14,16,"5",25,16,30,15,16,35,18,14,38,34,29,93,37,43,15,43,67,48,0,36,39,19,41,53,11,59,19,37,26,60,64,37,21,33,89,29,9,32,10,17,29,23,62,44,40,44,33,5,22,26,22,12,52,27,31,28,8,32,16,12,49,0,21,22,2,42,26,19,18,25,27,0,10,38,33,61,45,25,16,30,11,4,19,37,65,30,26,31,21,42,3,35,2,7,88,57,85,40,84,5,9,29,92,73,38,39,33,38,30,59,0,27,28,18,68,38,47,39,7,22,39,39,4,48,2,1,13,45,4,4,36,62,23,49,0,7,29,26,35,45,28,11,11,77,23,21,67,65,95,27,37,8,10,11,5,15,35,26,9,34,33,28,25,25,48,5,3,5,10,42,28,67,81,21,11,19,45,63,12,8,32,63,46,0,12,15,3,15,25,47,66,9,35,0,27,9,23,16,15,39,19,26,42,61,72,20,69,41,55,34,51,62,17,33,62,19,25,70,36,8,55,48,55,61,15,28,10,33,27,8,44,18,4,54,57,26,7
"160","2017-04-01",48,19,7,22,15,30,18,17,"4",23,14,35,11,12,23,17,10,40,23,25,75,24,46,13,9,56,40,0,39,24,25,11,72,10,42,14,32,11,55,60,31,23,23,76,26,8,27,0,14,26,18,59,35,45,41,26,3,20,26,23,11,36,26,26,21,8,30,17,20,44,0,22,20,2,40,19,20,9,28,14,2,17,14,21,54,44,19,20,30,17,3,19,16,55,16,20,34,11,41,3,25,3,11,91,59,73,42,88,16,11,19,46,47,51,16,32,40,30,54,0,27,24,19,66,25,42,32,9,23,27,44,31,37,1,1,9,40,5,5,34,20,9,50,3,2,22,13,31,40,37,11,8,51,16,16,61,69,54,16,31,8,6,8,7,12,27,20,14,35,53,25,34,27,53,11,3,6,13,35,9,70,65,25,7,40,41,60,14,6,26,49,20,0,8,10,3,16,30,27,39,0,24,4,32,10,25,10,13,32,14,35,42,40,64,27,56,38,48,24,37,53,14,33,54,30,11,70,28,14,59,38,38,68,7,11,7,27,12,8,44,31,3,46,56,29,9
"161","2017-05-01",49,18,6,9,37,19,9,25,"4",29,15,39,17,17,22,19,12,37,28,40,68,34,37,25,18,63,54,0,35,23,22,25,59,10,56,20,39,15,57,58,46,17,23,80,27,8,29,5,0,27,27,57,34,59,38,13,3,20,27,21,7,38,23,21,19,8,9,8,17,35,0,18,19,3,39,22,0,17,24,16,4,17,0,22,57,47,21,16,29,10,4,18,36,59,18,18,23,16,27,5,29,4,6,82,58,75,37,88,36,9,15,79,57,56,40,44,25,29,59,0,24,17,37,64,10,40,34,5,41,42,53,23,43,2,4,10,42,8,4,32,36,6,30,3,3,30,22,29,42,20,7,7,56,28,9,70,68,35,18,52,16,6,7,6,12,30,17,23,33,27,31,29,46,61,5,4,6,13,36,21,64,76,34,12,15,40,62,11,6,32,57,34,0,10,11,6,26,30,31,63,4,22,0,31,23,13,9,14,34,13,54,30,39,63,26,60,34,48,14,41,61,8,37,61,13,15,67,27,7,60,15,55,55,4,11,4,16,20,12,49,15,4,39,64,31,0
"162","2017-06-01",48,17,6,14,30,31,10,23,"4",28,8,27,13,12,18,26,10,38,17,35,53,43,45,23,9,54,49,13,27,23,14,16,38,11,61,7,30,19,38,56,34,18,27,79,30,8,31,0,25,23,27,52,54,35,43,9,1,22,30,22,8,24,21,26,19,12,16,19,15,41,0,17,19,5,37,18,16,4,25,12,3,11,14,24,65,36,20,13,26,13,4,16,30,59,22,23,31,12,26,3,28,2,10,81,61,80,39,86,16,15,31,71,53,52,31,25,29,28,59,1,37,34,34,54,10,21,36,4,33,28,53,16,41,1,1,10,33,2,5,31,41,9,37,2,3,25,18,20,36,30,8,8,60,17,16,72,67,6,19,32,8,2,7,5,13,34,24,19,24,36,24,32,29,40,6,6,8,13,39,22,58,77,19,7,15,45,63,15,3,29,56,30,0,12,5,0,27,27,9,60,0,23,0,26,29,8,12,13,36,21,40,34,64,46,33,56,69,51,22,48,61,14,21,55,17,11,72,33,8,67,21,39,75,9,15,2,39,13,7,24,13,6,41,55,39,11
"163","2017-07-01",48,12,7,13,35,22,8,31,"4",29,9,25,15,12,26,23,12,38,23,29,65,26,19,14,9,59,51,0,35,21,23,21,46,11,67,14,33,15,31,58,35,15,25,78,29,7,29,8,14,17,15,70,41,34,35,13,2,25,24,24,10,45,24,22,20,8,25,14,17,41,0,21,24,2,37,21,20,17,26,17,6,14,7,22,57,20,18,28,22,16,4,18,18,61,16,12,33,6,33,3,28,0,8,94,60,80,39,88,5,8,35,64,60,42,28,25,28,32,53,1,39,34,10,56,15,28,32,0,57,44,46,12,26,1,1,4,42,2,3,36,23,12,39,0,5,39,33,35,45,32,6,8,48,13,26,69,62,30,22,31,8,3,6,4,13,32,32,14,42,35,32,46,25,57,6,5,7,7,38,22,58,75,6,10,41,47,69,18,12,32,55,33,0,11,7,2,21,19,18,70,0,15,0,27,34,6,3,13,32,14,26,37,48,45,5,54,56,47,37,50,60,13,19,63,17,8,82,32,8,57,21,65,54,4,19,4,22,8,10,14,19,3,32,50,34,4
"164","2017-08-01",52,18,9,15,22,15,9,18,"4",31,17,39,13,6,21,20,10,35,30,13,72,28,30,13,27,60,67,6,32,19,9,11,50,12,59,13,35,17,29,69,32,10,31,73,27,8,24,3,21,20,22,72,17,48,39,13,2,25,24,18,7,43,23,26,21,6,27,13,24,48,0,17,15,2,38,19,25,26,25,12,1,12,0,26,57,24,21,15,29,14,4,19,32,59,13,19,35,11,25,5,28,2,15,92,60,63,45,83,11,17,7,54,57,52,38,48,28,34,56,0,26,31,28,60,15,16,25,9,23,41,46,23,36,1,1,8,51,2,3,37,31,15,24,0,4,38,52,27,35,47,6,10,62,16,29,59,51,35,13,48,11,4,6,5,12,35,20,14,22,34,33,34,22,34,32,2,6,11,36,17,58,67,25,16,25,42,49,13,6,37,63,22,0,4,5,3,5,7,22,61,0,17,4,26,28,8,17,14,25,7,29,30,30,44,0,51,40,54,29,44,55,24,27,75,20,30,92,31,7,61,21,41,52,2,7,7,29,28,4,33,6,2,36,45,35,3
