"date","X20.代","X2ch.市況","X9619","a.worker","boj","chu.bura","credit.default","cs3.アンインストール","ds.ダービー.スタリオン","ds.ダビスタ","ds.ディスガイア","ds.ひぐらし","exchange.rate","fx.スプレッド.比較","fx.スプレッド","fx.プライム","fx.業者","iphone.japan","nikkei.online","psp.ソフト.ダウンロード","sbi.イー.トレード.証券","t.バック.大学","vista.セーフモード","vista.復元","yen.dollar.exchange","yen.dollar","アーマード.コア.sl","アクラ.ヴァシム","あつ.ひめ","あつ.姫","アベレイジ","アリアンツ","ありがとう.英語","アルルーナ.成長.日誌","アロハグ","アン.サイクロ","イートレード.証券.ログイン","いつか.この.手.が.穢.れる.時に","いつから","イラストレーター.cs3","インターバンク","インフレ.率","インフレ.金利","インフレ","ウェブ.チャンネル","ウォー.シップ.ガンナー.2.ポータブル","ウォール.ストリート.日記","え.ち.ぶろ","エヴァ.ま.ご","エクシズ.フォルス","エクシズ","エネルーピー","お.さぼり","お.ねえ.まんず","お.ま.家","お.酒","オイル.サーチャージ","おでこ","お互い","お金.かかる","お金","が.いい","が.痛い","かな.英語","カルカリアス","ギーク","キス.され.る","キス.の.流星","クリスタル.ベアラー.攻略","ケン.プラッツ","こ.そっと","コアダンス","ごはん.を.食べ.よう","コピー.10","コラテック","コンビニ","サイクロ.ペディア","サイバー.fx","サイバー.ドラゴン.ツヴァイ","サムライ.スピリッツ.六.番.勝負","サロン.系","じ.ょ.る.じ.ゅ","シソーダス","しゃ.ん.ぱら","しゃ.ん","ジョ.ブランド","シンフォニア.ラタトスク","スパイ.スイーパー","スプレッド.比較","セクター.別","センター.分け","ダービー.スタリオン.ds","ダウンロード.コミック","ダビング.10","ダビング.テン","ダビング","チャーチ.スト","チャート.fx","つか.ない","て.くる","で.り","ディスガイア.ds","テイルズ.オブ.シンフォニア.ラタトスク.の.騎士","テイルズ.オブ.シンフォニア.ラタトスク","デジ.造","デフレ.と.は","デフレ.対策","デフレ","と.ある.化学.の","と.ある.化学","どう.したら","どっち.が.いい","どっち.が","ドラゴンボール.レイジング.ブラスト.攻略","トラトラ.ゴールド","トラトラ","ニコニコ.cd","ニュージーランド.ドル.チャート","ヌーブラ.ヤッホー","ね.英語","ねこ.な.で","ネコナデ","の.あ.吉","は.ぴ.ふる","ハート.エイド","ハピフル","パン.パカ.パーティー","ハンス.ウルリッヒ.ルーデル","ハンス.ウルリッヒ","バンド.ブラザーズ.dx","ひぐらし.ds","ひぐらしのなく.頃.に.絆.第.一.巻.祟","ヒゲ.男爵","フード.マイレージ","ブイパス","ぶつけ.た","ブライアン.の.休日","プリマ.ステラ","プロサッカー.クラブ.を.つくろう.6.攻略","ボク.と.ホロ.の.一.年","ほっと.ダイレクト","ホット.ファズ","マネー.ポート","ムダ.ベストテン","メイク.落とし","メニュー","めんどくさい","も.る.す.ぁ","モグモグ.フ.ヨード","もり.すぎ","ユア.ファイル","ユニバーサル.バニー","よ.ぐね","ラスト.メンヘラー","ラタトクス","ラタトスク","ランチ.時間","り.から.始まる","リアルタイム.レート","リエトコート","ルーター.中継","レーサー.映画","レッド.リング","レプティレス.ナージャ","ローン.金利.動向","ロンドン.市場","一騎当千.great.guardians","三井.麻由","上.地.裕輔","上昇.率","上田.ハーロー","下.の.歯","世界.の.うめ.ざわ","世界.の.新着.動画","世界.の.新着","中国.银行","乙.aa","会.いたい.英語","似.てる","住宅.ローン.金利.動向","住宅.価格.指数","住宅.価格","住民.税.還付","何.ヶ月","何.する","何.口","何.回.も","何.回","何.歳.から","価格.高騰","倒産.危険.度.ランキング","値段","入っ.て.ない","入っ.てる","入塾","公務員.制度.改革.基本法","六.番.勝負","円.高.ドル.安","円.高.ドル","出.てる","北海道.サミット","北海道.洞爺.湖.サミット","北海道.洞爺.湖","単品.飲み.放題","原材料.高騰","原画.マン","友達.と","友達.の.親","友達.英語","口.周り","合う","喋る","国家.公務員.制度.改革.基本法","売っ.てる","変え.たい","変え","外し.方","外し","外汇.交易","外汇.牌价","外汇","外貨.普通.預金","外貨.預金.と.は","外貨.預金.円.高","外貨.預金.手数料","外貨.預金.銀行","外貨.預金","外貨","大.合奏.バンド.ブラザーズ.dx","大.吾郎.商店","大王.四.神.記","大王.四.神","天馬.の.道","太.王.四.神.記","太.王.四.神","太.王.四","太.王","奥歯","女子.に.人気","嬉しい.英語","安い","安く.て.美味しい","寝.てる","小川.忠洋","少女.魔法.学.リトル.ウィッチ.ロマネスク.editio.perfecta","山本.高弘","岡.兎.屋","市況","彼氏.の.家","忍.人","怒.られる","情報.ブック.オフ","愛.間.みるく","愛.間","投機.マネー","投機","方.が","日銀.政策.金利","日銀","早い","智代.編","本.石町.日記","東方.ピアノ","柔らかい","柔らかく","楽天.カード.支払い","歯.が.痛い","気持ち.悪く.なる","治す","治ら.ない","治る","泣く.夢","洞爺.湖.サミット","為替.ドット.コム","為替.ドット","為替.ニュース","為替.両替","為替.円","為替","無.担保.コール","燃料.価格","燃料.費","牌价","物価.上昇.率","物価.上昇","物価.高騰","物価高","狼.と.香辛料.ボク.と.ホロ.の.一.年","環境.モデル.都市","病院.面会.時間","病院.面会","痛く","目.が.小さい","目.が.細い","目尻","碧血.剣","神.夜","科学.技術.予算","絶対.チルドレン","美味しい.カフェ","美味しい.居酒屋","美男.時計","肩.が","腰.が.痛い","腰.が","花.より.男子.f","花.より.男子.ファイナル","落ち着く","言.われ.た","言.われる","赤.ニキビ","路地.裏.の.同人.書庫","返品.特約","迷う","連絡.なし","遅れる","酒.飲む.と","野村.ほっと.ダイレクト","野村.證券.ほっと","银行.汇率","間違え","関.塾.偏差.値","関.塾.独立.開業","面.長","面会.時間","頭.文字.d.エクストリーム.ステージ","頭.文字.d.エクストリーム","食べ.たら","食べ.れる","飲む","高騰","髪の毛","髭.男爵","魔界.戦記.ディスガイア.魔界.の.王子.と.赤い.月","鼻.の.下"
"2012-05-01",38,23,0,14,55,5,7,23,"2","1","3","1",36,10,21,14,28,35,28,19,0,2,34,"34",23,41,7,15,"2",8,3,28,26,0,0,11,5,5,22,37,33,25,21,26,35,"6",0,0,0,"2","4",3,"1","1",37,41,4,37,41,30,39,44,42,28,11,51,37,2,"2",36,6,2,10,6,34,40,45,"45",12,0,44,12,5,"24",82,15,"3",28,15,4,17,"2",50,"1",0,22,6,26,27,36,39,"3","3","3",18,9,13,16,6,8,45,33,33,9,24,34,25,9,4,26,5,"2",3,"0",0,4,0,10,11,"2","1",0,5,17,21,37,7,"5",0,0,18,3,7,0,33,31,29,0,"2",3,11,"5",0,0,"1","2",27,9,7,18,12,2,37,0,19,11,"1",1,0,31,19,25,8,10,7,20,24,62,31,22,9,51,9,22,41,23,38,31,25,11,0,36,36,31,4,4,0,7,19,15,3,"1",12,24,3,"4",43,24,30,40,44,23,0,31,36,43,42,48,3,20,12,7,2,3,10,13,13,19,"2",8,"2","2",0,"7",5,5,9,34,36,27,34,30,29,44,6,4,0,27,52,50,31,32,19,37,1,22,43,8,26,42,9,9,30,35,35,19,32,23,25,29,19,28,"1",13,11,27,17,26,24,20,28,59,21,18,27,4,7,0,4,37,39,30,27,16,35,0,23,6,10,28,26,"8",37,33,43,1,4,37,27,32,35,"17",5,45,22,42,31,12,12,23,36,"0",0,27,35,3,6,32,28,36,9,36,4,6,40
"2012-06-01",34,12,4,24,35,5,13,33,"2","1","3","1",32,16,18,18,27,32,19,30,0,4,37,"17",26,40,3,15,"1",4,0,16,27,0,0,11,6,0,24,16,30,18,28,28,31,"5",5,12,4,"2","3",7,"2","1",29,40,0,38,40,29,39,46,39,34,7,52,24,4,"2",12,9,2,3,6,28,36,37,"35",4,4,38,16,0,"28",78,7,"4",8,14,4,14,"2",44,"1",0,24,2,24,25,35,44,"3","3","5",10,11,11,21,12,5,49,36,37,11,21,24,26,6,2,33,4,"1",9,"1",6,0,0,8,8,"2","1",5,5,16,34,30,3,"4",7,0,15,5,0,0,27,30,31,12,"7",7,10,"4",0,0,"1","3",28,14,5,14,11,5,36,0,19,9,"2",4,0,30,23,29,4,10,9,24,20,24,33,15,11,40,12,23,48,25,31,36,25,8,3,37,36,34,4,5,7,8,15,17,2,"1",14,22,0,"4",47,30,28,33,44,24,13,26,33,43,42,45,3,25,19,18,9,6,5,14,13,18,"1",6,"1","3",20,"5",5,5,6,35,29,22,33,27,34,31,5,0,0,25,39,33,24,32,19,29,0,23,44,8,25,45,0,4,18,35,39,18,31,22,25,29,19,48,"1",11,10,28,15,30,25,9,25,40,30,18,14,4,4,0,3,43,36,30,25,24,31,5,25,0,9,21,28,"2",36,26,40,3,3,39,30,28,26,"17",5,44,19,39,38,17,12,28,37,"0",0,27,34,6,4,47,39,37,10,36,9,1,37
"2012-07-01",36,20,0,9,36,0,6,18,"1","1","1","1",29,6,15,12,18,35,18,27,0,2,25,"20",24,37,3,0,"2",0,2,18,29,0,0,0,4,1,27,24,49,22,23,24,26,"8",0,12,3,"3","2",3,"2","0",0,38,0,41,50,28,41,47,42,35,7,56,24,6,"3",16,4,5,0,10,19,38,43,"34",5,2,58,7,0,"20",80,28,"4",11,5,3,22,"1",38,"1",5,22,2,24,33,36,44,"1","3","4",8,8,9,15,9,6,54,36,40,12,21,16,21,4,3,31,2,"3",6,"1",0,0,0,6,8,"2","1",0,9,18,29,25,5,"3",4,2,22,4,10,9,33,29,29,6,"4",6,9,"4",0,2,"1","2",30,22,3,27,16,3,26,6,18,6,"2",2,0,39,13,29,0,4,6,20,16,31,36,11,7,40,11,27,43,28,36,33,27,9,3,39,33,35,5,0,2,9,16,20,1,"1",16,6,3,"3",46,32,31,30,46,34,0,25,39,45,40,46,0,18,13,8,5,3,7,13,10,18,"2",6,"2","2",6,"3",3,3,5,34,36,29,35,25,34,36,0,0,0,24,39,40,38,36,17,38,2,33,46,10,25,45,3,4,33,36,39,19,33,28,30,27,20,23,"1",11,15,28,17,25,22,13,15,49,19,20,21,7,4,3,11,39,41,32,33,36,31,0,24,4,11,17,25,"4",41,28,37,6,4,40,32,34,22,"14",0,43,17,47,35,19,8,19,37,"<1",0,30,43,6,1,40,35,39,15,39,6,3,39
"2012-08-01",37,20,0,9,25,5,6,10,"1","1","2","2",25,7,14,18,17,31,8,20,0,2,41,"21",19,31,6,0,"2",0,2,17,28,0,0,10,3,3,24,19,27,16,24,20,27,"13",0,0,0,"1","2",0,"2","1",27,39,4,38,42,32,46,46,41,34,21,51,34,4,"1",19,1,2,6,14,21,39,29,"36",14,2,57,51,0,"22",80,14,"4",0,8,0,29,"1",43,"1",0,21,2,20,34,36,41,"2","4","4",20,7,9,14,9,4,54,38,41,7,36,35,27,4,2,33,8,"2",9,"3",0,0,0,5,6,"2","2",0,9,11,14,45,3,"5",0,0,15,3,6,8,26,30,32,11,"3",12,7,"4",0,0,"3","3",34,26,4,17,14,3,32,11,25,13,"2",1,0,34,10,23,4,8,7,15,25,32,36,14,10,33,7,25,44,25,32,35,29,7,6,40,38,36,4,7,2,6,8,18,2,"0",16,26,0,"3",52,26,35,34,45,31,12,32,45,44,42,46,3,14,11,7,5,3,15,14,9,19,"2",13,"1","2",0,"3",3,4,5,35,39,32,35,29,39,18,7,0,0,24,38,31,29,19,22,51,1,18,45,10,20,45,5,8,25,35,40,20,31,36,28,27,21,36,"1",8,8,17,14,28,20,13,14,45,12,19,18,3,4,0,6,44,39,32,31,33,35,8,34,3,14,30,29,"3",41,32,40,5,7,37,32,34,25,"12",14,40,27,50,43,9,13,18,39,"0",0,26,48,6,3,34,34,37,7,43,5,3,40
"2012-09-01",42,18,0,18,37,0,9,10,"1","1","2","2",24,10,16,18,23,74,20,27,0,3,25,"28",22,36,3,0,"1",7,1,13,27,0,4,10,4,3,27,16,21,18,14,22,36,"12",0,0,0,"2","2",6,"2","1",7,41,0,46,51,37,48,50,45,39,7,49,35,2,"1",15,4,2,0,18,22,40,28,"23",4,4,84,14,5,"17",85,10,"4",29,6,0,22,"1",31,"1",5,24,2,20,34,40,45,"2","4","4",16,11,14,14,6,5,56,46,44,6,24,29,29,3,3,35,9,"1",3,"1",0,0,0,9,11,"1","2",0,9,15,27,39,3,"4",0,3,14,2,3,8,33,32,32,0,"4",3,10,"4",0,0,"2","3",32,35,6,24,25,2,34,0,16,4,"3",2,0,32,14,30,11,8,7,12,6,44,35,23,13,47,4,29,43,32,33,35,36,6,6,42,36,38,4,6,0,8,15,20,2,"1",11,20,3,"3",52,29,29,38,49,28,6,30,38,46,41,48,9,11,8,15,3,0,7,10,10,18,"1",4,"1","2",0,"3",2,3,6,37,38,31,38,29,37,17,0,3,0,23,52,44,31,20,13,35,0,22,46,6,26,49,8,6,27,41,45,22,37,32,30,27,20,43,"1",12,10,25,15,21,20,7,22,30,11,12,16,3,4,0,7,36,40,31,27,20,38,0,28,4,10,26,30,"3",41,40,48,2,4,39,30,34,32,"13",5,48,37,45,42,13,6,10,40,"<1",0,32,35,5,7,40,37,40,9,43,8,1,46
"2012-10-01",41,21,0,8,64,0,3,16,"2","2","2","2",26,11,13,27,23,45,15,16,0,1,20,"24",27,44,10,13,"1",0,2,22,30,0,0,0,3,1,29,28,18,19,12,21,41,"5",0,0,2,"2","2",3,"4","1",6,42,3,48,42,33,44,48,46,28,0,49,32,2,"1",18,4,6,6,14,17,39,26,"30",3,0,38,7,0,"21",83,6,"3",20,8,2,25,"2",37,"1",0,25,0,19,34,40,42,"2","3","3",17,13,6,15,16,9,53,40,39,6,24,24,28,5,4,33,5,"1",0,"1",11,2,0,6,5,"1","2",4,13,16,30,39,3,"2",4,0,19,2,8,0,39,34,35,0,"2",9,7,"3",0,0,"2","3",31,27,4,32,14,4,33,10,16,7,"0",2,0,29,9,36,3,13,6,14,14,45,35,8,13,46,6,31,47,28,36,36,28,6,3,43,33,36,5,3,2,9,9,18,2,"1",11,15,2,"1",46,21,35,39,52,30,6,29,35,45,40,47,0,9,7,14,8,0,8,11,8,16,"2",4,"3","2",6,"6",5,6,7,36,54,33,37,29,39,11,3,7,0,29,32,39,37,27,15,37,1,21,46,10,33,50,2,4,16,38,40,18,40,34,33,30,21,33,"1",7,7,25,18,22,21,12,20,33,15,19,23,0,8,0,4,45,50,31,25,26,35,0,33,9,11,29,27,"1",43,32,42,1,4,40,33,39,35,"20",4,50,26,49,33,13,10,6,37,"1",1,31,33,4,4,43,33,38,8,42,7,2,34
"2012-11-01",45,25,0,8,72,4,6,10,"2","1","1","2",35,8,14,31,17,40,9,13,0,1,34,"18",20,44,3,0,"2",0,1,6,28,0,0,0,7,1,30,27,29,31,35,44,27,"7",14,0,2,"2","1",6,"1","<1",6,42,0,51,41,36,48,48,48,34,6,45,42,4,"2",22,5,2,9,12,13,41,26,"29",7,3,44,14,0,"13",70,7,"3",7,13,4,27,"2",24,"<1",0,20,4,21,36,36,42,"1","2","3",9,27,22,27,7,5,54,43,42,8,16,15,28,3,4,35,14,"1",5,"2",0,2,0,9,8,"1","2",0,4,14,26,36,4,"3",4,2,15,3,3,0,32,35,34,0,"1",12,7,"6",0,2,"1","2",34,22,4,21,25,2,36,16,10,14,"2",2,3,38,20,41,0,6,6,16,18,35,36,10,16,41,7,29,45,31,32,37,29,4,3,44,35,39,8,6,2,16,26,20,2,"1",5,19,2,"2",44,33,28,38,56,31,6,29,43,49,41,48,3,14,11,9,3,3,6,13,10,15,"2",4,"4","4",6,"9",9,9,13,33,46,27,38,42,35,22,3,0,0,28,28,40,38,15,15,44,2,23,46,7,29,53,5,8,8,38,43,29,40,29,33,32,21,39,"1",10,8,33,15,29,24,8,11,47,24,32,19,3,4,2,4,47,40,32,43,38,35,0,27,7,10,25,37,"3",46,30,42,1,3,32,36,34,39,"16",0,44,30,42,46,13,9,15,39,"0",0,32,40,4,4,44,37,38,6,44,6,0,39
"2012-12-01",44,23,0,12,50,8,6,25,"2","1","2","1",31,15,15,26,16,33,14,28,0,3,24,"15",33,42,0,0,"1",0,3,24,33,0,0,9,8,1,30,16,19,27,64,48,34,"6",0,5,2,"2","2",0,"2","<1",18,49,0,46,49,36,45,46,46,36,9,46,33,8,"2",33,2,2,3,8,20,41,37,"51",3,3,46,13,0,"16",78,13,"3",13,12,2,23,"2",25,"1",0,23,4,19,38,36,46,"2","2","2",6,27,15,39,12,4,55,43,43,6,14,18,19,5,6,37,2,"1",5,"1",5,2,0,4,5,"1","1",4,8,9,56,35,3,"3",4,2,18,2,0,8,28,35,34,5,"3",11,9,"5",0,0,"2","2",34,22,6,15,20,2,31,15,22,14,"0",1,0,46,16,43,0,4,4,15,14,45,35,17,13,40,11,29,44,29,39,33,31,6,0,45,39,42,7,7,4,10,20,18,1,"1",4,23,2,"1",45,20,33,48,53,30,17,31,46,48,47,50,3,24,13,10,11,0,4,14,11,17,"2",3,"11","10",6,"19",17,17,21,37,50,29,38,34,42,26,3,0,0,24,58,49,38,24,12,33,3,20,44,2,36,50,2,7,14,41,39,22,41,37,32,29,21,39,"1",12,15,37,15,36,27,9,17,29,21,43,58,3,7,2,3,41,36,33,33,41,40,2,30,3,14,26,31,"3",42,31,45,2,3,38,36,35,33,"15",13,49,25,42,49,16,19,9,40,"<1",0,34,34,9,5,39,32,40,7,45,5,4,38
"2013-01-01",40,25,0,7,41,0,8,17,"1","1","1","2",37,15,20,26,25,25,5,20,0,5,26,"14",48,64,3,0,"2",0,2,20,28,0,0,9,10,4,32,14,25,33,52,58,28,"8",4,10,2,"2","2",4,"3","0",23,45,9,50,51,40,52,51,54,33,6,45,37,4,"6",21,8,3,11,7,16,41,24,"45",3,3,21,0,0,"14",100,6,"3",6,12,5,30,"1",33,"1",0,26,0,31,37,38,45,"1","4","4",7,37,15,41,8,5,55,49,42,5,13,25,21,10,4,38,4,"1",5,"0",10,2,0,9,6,"1","2",0,12,14,58,36,7,"2",0,4,15,4,0,49,33,36,37,10,"2",15,9,"3",0,0,"2","2",32,30,8,20,30,2,34,14,61,15,"1",5,0,63,35,31,9,7,6,19,21,37,38,52,16,55,10,31,49,27,38,36,33,9,28,44,38,39,11,5,4,24,28,20,2,"2",7,17,1,"<1",51,29,32,46,53,31,5,34,42,50,45,49,5,25,18,21,13,3,35,20,17,22,"1",3,"10","11",0,"17",14,15,17,42,45,28,37,34,35,15,0,0,0,31,46,33,39,15,16,40,1,17,47,13,42,50,0,17,24,36,45,17,41,40,39,31,25,45,"<1",15,14,65,12,49,37,13,22,29,28,82,95,0,7,3,3,42,44,35,36,30,39,0,31,11,61,30,25,"3",43,40,47,2,4,42,34,38,36,"11",4,48,30,50,51,16,13,15,42,"0",0,39,43,3,2,45,32,41,13,46,7,0,42
"2013-02-01",43,26,0,16,34,8,3,19,"1","1","2","1",34,18,29,32,27,29,16,15,0,1,28,"18",34,62,3,12,"0",3,1,14,36,0,0,0,7,6,34,21,34,29,37,37,37,"3",9,0,5,"2","3",4,"0","1",12,45,0,49,43,45,54,51,55,33,6,46,45,2,"0",19,6,2,17,7,15,41,29,"54",6,2,29,6,0,"14",83,19,"2",10,17,4,30,"1",31,"1",0,21,2,32,34,38,45,"2","2","2",15,24,8,29,6,4,55,47,44,8,13,18,21,6,2,35,2,"2",5,"0",10,0,0,5,5,"1","1",0,21,12,36,36,0,"4",2,2,16,5,6,22,42,36,40,5,"1",16,11,"4",4,2,"1","2",38,25,9,20,20,3,18,5,57,14,"2",0,2,48,34,47,3,6,3,17,6,43,39,42,13,53,24,36,51,32,36,37,35,9,11,47,40,43,14,3,2,21,36,21,2,"2",8,25,0,"2",52,26,39,52,55,31,6,33,53,53,46,52,5,18,14,16,17,5,18,19,14,23,"1",0,"9","9",6,"11",9,10,12,42,36,36,42,48,44,0,3,3,0,32,42,46,43,20,11,26,1,16,47,10,50,52,0,4,30,40,48,21,42,42,40,35,25,71,"1",21,18,73,18,51,38,7,21,33,21,45,39,3,7,2,3,50,50,39,42,29,47,0,30,8,52,39,38,"5",45,36,50,3,3,49,39,35,27,"15",4,48,37,50,44,7,13,17,43,"0",0,36,48,4,1,47,34,39,10,49,8,0,48
"2013-03-01",43,23,3,31,25,7,0,17,"1","1","4","1",34,15,15,22,19,27,12,20,0,3,25,"11",26,49,3,11,"1",0,2,14,35,0,0,8,3,1,35,18,24,27,31,34,39,"3",0,0,2,"1","1",4,"4","<1",5,46,0,51,45,47,54,51,54,28,5,41,42,3,"1",15,6,1,2,6,22,41,21,"44",6,3,39,6,0,"10",76,6,"3",11,11,5,29,"1",24,"1",0,18,0,29,36,39,50,"4","3","3",10,21,7,19,10,7,58,51,46,9,17,26,23,4,2,36,8,"1",0,"2",5,2,0,6,5,"1","1",0,18,7,46,41,2,"6",2,4,18,4,9,0,45,38,42,0,"1",10,8,"3",3,0,"1","2",46,29,9,6,27,1,27,4,38,4,"0",4,2,59,32,39,6,8,5,12,15,43,42,18,16,44,24,35,48,37,38,40,34,6,12,50,42,42,17,5,2,12,17,21,1,"1",7,24,1,"3",53,30,37,52,57,37,5,34,46,50,50,57,0,18,13,9,8,2,12,13,11,18,"1",0,"6","5",0,"9",8,8,9,45,63,41,44,37,40,9,2,0,0,26,53,38,43,17,13,31,0,18,47,12,38,51,2,8,23,43,45,24,47,42,40,36,26,71,"<1",18,17,56,15,30,31,7,15,37,13,33,39,11,5,5,4,45,43,39,40,46,44,2,29,10,37,36,30,"3",49,38,51,6,15,41,38,35,39,"11",11,57,38,55,39,15,20,15,42,"<1",0,40,45,4,2,54,35,40,9,49,5,2,45
"2013-04-01",47,38,0,21,56,8,0,14,"1","1","2","0",36,14,19,23,19,30,5,15,0,3,22,"13",48,65,0,0,"2",6,1,25,30,0,0,0,8,2,35,14,30,34,49,36,22,"7",0,5,2,"1","1",0,"1","<1",11,47,9,50,45,40,52,49,53,32,33,39,39,2,"1",20,0,3,3,11,14,45,23,"46",4,1,33,6,4,"13",74,11,"2",6,17,2,31,"1",25,"<1",0,19,2,33,36,41,51,"2","2","2",5,17,5,18,15,18,57,41,38,7,11,26,16,10,2,39,7,"2",2,"1",5,3,0,5,6,"1","0",0,7,7,44,45,2,"3",2,0,14,2,5,7,44,38,44,18,"2",10,9,"3",0,0,"1","2",42,34,9,21,29,5,27,9,62,9,"1",0,2,42,24,38,3,3,5,18,7,44,44,41,13,45,7,37,48,36,39,38,35,7,25,49,39,37,9,5,11,26,34,21,1,"1",10,15,2,"3",54,36,32,51,53,40,7,33,47,50,53,55,0,23,13,12,7,2,11,14,14,19,"1",3,"6","5",15,"8",8,7,9,43,46,33,45,41,43,0,2,3,0,33,48,37,40,12,13,33,1,19,49,15,62,46,2,7,35,42,55,25,44,42,41,34,25,53,"1",16,17,68,13,46,37,19,15,38,29,49,56,3,10,0,5,48,41,41,34,41,43,2,32,4,18,34,35,"2",47,35,47,17,21,49,43,43,39,"17",8,48,44,51,46,15,17,29,47,"0",0,38,45,4,4,45,37,42,9,47,6,2,44
"2013-05-01",46,36,6,47,44,0,5,10,"1","2","1","1",34,6,27,27,18,24,15,9,0,4,15,"11",34,53,2,0,"1",11,1,19,37,0,0,0,9,2,32,18,23,30,43,29,21,"2",7,0,2,"1","2",7,"1","<1",31,49,0,50,56,41,54,53,55,36,8,37,52,2,"2",22,3,0,2,7,13,45,19,"57",3,1,84,5,0,"14",78,8,"2",5,13,5,29,"1",25,"<1",0,19,4,38,40,43,52,"1","2","3",15,10,3,12,20,13,62,45,44,1,12,24,17,7,3,39,7,"2",4,"1",0,2,0,7,6,"1","1",3,14,15,46,43,5,"2",2,0,21,4,2,6,46,37,48,4,"<1",11,7,"4",0,3,"1","2",38,25,9,17,19,4,28,0,63,12,"1",1,0,38,32,40,0,7,3,17,7,47,47,47,17,42,8,44,48,34,36,40,41,7,6,50,41,43,5,0,2,28,30,22,2,"1",9,27,3,"3",61,30,44,45,54,38,5,34,49,53,52,57,2,20,15,11,10,6,22,16,12,19,"1",3,"6","6",5,"8",7,8,9,45,43,41,45,34,50,18,0,3,0,35,59,42,40,20,18,37,2,20,54,17,28,52,4,0,22,53,44,28,54,41,42,37,27,56,"1",16,17,63,18,43,34,14,14,32,16,36,42,3,3,0,5,53,45,42,35,46,45,2,34,4,12,36,37,"1",53,42,52,2,9,50,45,39,45,"15",0,51,44,57,51,22,23,17,47,"0",0,39,50,5,3,56,45,46,10,51,5,0,50
"2013-06-01",48,44,6,21,37,0,5,16,"2","2","2","2",47,11,24,21,18,26,11,8,0,4,15,"10",49,63,2,11,"3",3,2,21,36,0,0,0,0,2,34,11,27,27,30,27,17,"3",4,0,0,"1","1",7,"1","0",21,52,6,51,50,43,53,55,58,54,11,35,55,3,"3",14,5,1,10,20,18,44,22,"46",7,0,30,6,4,"14",83,5,"4",6,12,3,34,"2",34,"1",0,15,0,35,45,48,52,"2","4","4",11,14,3,14,11,8,65,47,47,7,14,21,18,3,3,44,11,"1",11,"1",0,0,0,8,8,"1","2",3,11,12,49,37,2,"3",2,1,9,5,3,0,48,39,45,0,"1",5,7,"3",3,0,"2","4",36,32,12,23,21,4,21,0,46,11,"1",2,0,42,31,35,0,3,4,20,12,59,50,32,8,48,7,40,54,40,36,45,39,8,2,50,44,38,8,3,0,16,28,24,2,"1",10,22,0,"2",60,36,42,49,56,44,5,35,40,54,49,54,0,26,20,6,15,2,31,14,12,18,"1",3,"5","3",0,"7",8,8,9,47,49,33,45,42,54,9,0,0,0,35,60,47,51,21,9,34,3,22,54,10,28,53,2,0,20,45,44,26,44,46,43,43,28,63,"1",14,18,67,15,40,35,14,13,29,30,22,32,0,0,1,7,55,57,44,45,39,39,2,33,5,10,35,34,"1",51,40,53,1,6,44,45,45,34,"14",0,56,39,61,43,11,18,16,47,"<1",0,36,49,4,5,46,42,46,9,60,3,0,54
"2013-07-01",44,27,6,13,24,0,7,10,"1","1","1","1",34,11,24,22,11,24,9,13,0,7,19,"13",38,44,5,0,"<1",3,2,18,34,0,3,0,4,1,35,24,24,24,25,34,15,"4",0,0,2,"1","2",2,"1","<1",25,46,3,52,48,43,54,54,54,30,5,36,50,2,"1",28,7,5,0,20,22,46,19,"47",6,0,54,11,0,"15",91,5,"2",11,15,4,39,"1",26,"1",4,18,0,27,43,46,52,"1","2","2",15,11,5,15,13,9,61,48,42,6,8,18,21,4,2,46,10,"1",8,"3",8,3,0,7,8,"1","1",3,7,10,38,45,0,"2",1,1,8,4,4,0,40,40,44,0,"1",4,7,"2",0,2,"1","2",38,20,8,21,25,2,26,4,27,9,"2",3,0,43,20,37,5,2,3,14,16,55,47,30,18,37,7,45,49,49,41,44,38,10,0,50,43,43,6,2,2,15,9,24,1,"1",14,29,1,"4",58,31,35,51,59,39,4,36,43,51,47,52,0,17,12,5,10,0,11,10,8,16,"1",0,"5","4",5,"6",6,6,9,49,45,37,46,39,48,13,2,3,0,31,59,46,49,22,9,26,3,22,51,9,20,53,4,4,25,46,44,21,46,48,44,41,29,54,"1",14,12,46,15,33,28,12,19,22,14,25,37,5,0,0,3,50,52,44,43,40,46,2,27,3,10,28,36,"3",48,37,52,3,7,43,45,43,31,"8",10,49,38,57,44,8,9,16,46,"<1",0,41,50,5,9,49,44,48,10,59,6,0,54
