"","date","X4.star.hotel","X4.star.hotels","X4..hotels","accommodation.in","airport.hotel.parking","airway","akti.beach.club","all.hotels","allen.overy","apartment.rent","arco","artnet","atlantic.electricity","atlantic.energy","atlantic.power","average.fuel.price","average.wages","barcelo.brighton","barcelo.cardiff.angel.hotel","barcelo.cardiff","barcelo.edinburgh","barcelo.hotel.oxford","barcelo.oxford","bed.and.breakfasts","bentley.college","best.bridal.prices","bingley","bmw.cars","bmws","book.price","bridal.gown","bristol.and.west","british.gas.price","british.gas.prices","brussels.airline","building.society.uk","business.gas","buxton.palace.hotel","buxton.palace","c02","calculating.percentage","campanile","car.arena","car.hire.in","car.safety","car.test","cardiff.angel.hotel","cars..com","catersell","cavity.closure","cell.cancer","charter.flight","chateaux","cheap.bed.and.breakfasts","cheap.break","cheap.breaks","cheap.car","cheap.city.break","cheap.city.breaks","cheap.city","cheap.deal","cheap.deals","cheap.flights.from.glasgow","cheap.flights.from","cheap.flights.glasgow","cheap.flights.london","cheap.flights.to.belfast","cheap.flights.to.france","cheap.flights.to.ireland","cheap.flights.to.toronto","cheap.flights.to","cheap.flights","cheap.gas","cheap.hotels","cheap.packages","cheap.paris","cheap.short.breaks","cheap.travel","cheap.trips","cheap.weekend.break","cheap.weekend.deals","cheap.weekends","cheap","cheaper.gas","cheapest.flights.to","cheapest.flights","cheapest.gas.prices","cheapest.gas","cheats.com","chi.squared","child.ed","choice.travel","claris","co2","coach.travel","compare.gas.prices","compare.gas","compulsory.retirement","conjugador","construction.project","consumer.price.index","consumer.price","cost.of.food","cottage.scotland","cottages.for.hire","cottages.to.let","country.club","country.property.auctions","cpi.rpi","cpi","creative.writing.course","cruise.holiday","current.inflation.rate","current.inflation.rates","current.inflation","current.interest.rate","current.interest","current.issues","current.rate.of.inflation","daily.record.newspaper","days.inn.nottingham","dealers","delta.air","dial.a.flight","dienstverlening","dietary","differences.in","differentials","distant.learning","diving.in","diving.school","domestic.fuel","domestic.heating","driving.agencies","driving.vacancies","drug.prices","e.trade","eco.schools","economy.of","edinburgh.carlton","education.city..com","education.plus","electric.gas","electric.prices","electricity.bills","electricity.costs","electricity.price","electricity.prices","elluminate","energy.advice","energy.costs","energy.grants","energy.performance.certificates","energy.savings","energy.shop","energyhelpline.com","english.translate","epidemiological","equalities.office","equalities","equity","euro.into.pound","exchange.rate.of.euro","exercise.training","expedia","expenditure","expertise","f1.hotels","fashion.industry","feminax.ultra","ferries","fertilisation","find.property.com","first.choice.travel","fit","five.star.hotels","flat.rental","flat.rentals","flats.in.london","flight.center","flight.centre","flights.brisbane","flights.cyprus","flights.malta","flights.to.ireland","flights.to.porto.santo","flights.to.scotland","flights.to.tenerife","flights.to.toronto","flights.to","flights","florida.flights","food.bills","food.price","food.prices","ford.motor","four.years.strong","framework","freelance.world","freeport.swimming","fuel.bills","fuel.rate","fuel.suppliers","funds","gas.bills","gas.charges","gas.electric.prices","gas.electric","gas.electricity.prices","gas.electricity","gas.price.comparison","gas.price.increases","gas.price.rise","gas.price.rises","gas.price","gas.prices","gatwick.hotels","genetic.engineering","geothermal.heating","ghia","glasgow.to.newquay","glasseco","global.travel","globalisation","goddiva","gold.youtube","golden.sands.hotel","golf.holidays","golf.in","government.equalities.office","graham.technology","green.beauty","green.building","green.car","guest.houses","guideline","halifax.building.society","halifax.building","hbg.construction","hbos.share.prices","henry.boot","hertz.car.sales","hertz","hill.music","holiday.autos","holiday.cyprus","holiday.thailand","holidays.cuba","holidays.in.cyprus","home.office.tier.1","hostels.in","hotel.grand","hotel.in","hotel.le","hotel.map","hotel.morecambe","hotel.porto.santo","hotel.review","hotels.at","hotels.in.south","hotels.in","hotels.reviews","hotels","house.rental","housebuilder","housing.market","housing.price","housing.prices","human.right","immigration","implications","in.construction","in.vegas","income.tax.allowances","inflation.rate","inflation.uk","inflation.wiki","inflation","influencing","ins","insight.com","insolvency.practitioner","intakes","internet.call","investi","involvement","irish.cultural.centre","ius","java2s","jet","job.agencies","jobcentreplus.org","john.radcliffe.hospital.oxford","kombo","kyriad","lake.district.cottage","language.school","law.act","law.course","learn.italian","leeds.united.football.club","legal.general","letting.agency","letting.agents","letting","lichfield.mercury.jobs","linux.laptop","liverpool.intranet","living.in.spain","london.share","losertown","luxury.hotel","luxury.hotels","maple.hotel","market.forecast","matches.boutique","measures","mercedes.clc","mocha.brown","money.market..com","money.saving.ideas","money.super.market.com","mortality","mortgage.business","mortgage.lender","motivating","motor.inn","movie.club","narratives","nature.spa","new.citroen.berlingo","nptc","numeracy.world","obesity","office.development","ont","oxford.comma","package.deal","paid.to.review","palace.hotel","papers.mac","participation","pat.testing","payers","personal.tax.allowances","pets.welcome","pier.beach","plus.florence","portland.travel","power.prices","precision.marketing","premier.inn.com","prevalence","price.increases","primary.resource","primary.resources.com","primary.standards","primo","production.of","profit.and.loss","promoting","property.letting","property.lettings","property.market","property.rent","property.rental","public.involvement","quality.control","quality.hotel.cardiff","quality.hotel.glasgow","radcliffe.hospital.oxford","rail.fare","rail.fares","rate.bank","rate.of.inflation","rate.","rates.","rci","relais","rent.flats","rent.property","rental.apartments","rental.in","renting","resort.florida","riding.schools","riu.guarana","rotten.tomato","rpi.cpi","rpi","rsb","ruffians","rungay","same.moon","savings","scarlett.evenings","sdl.translation","seat.cupra.net","self.cater","self.catering.cottage","selfcatering","semantic","short.break","short.breaks","show.vacancies","singles.holiday","site.waste.management.plans","sites","small.hotels","social.responsibility","social.support","soils","sol.hotels","solar.heating","solar.water.heating","spa.holiday","spa.holidays","spiral.stair","sta.travel","sta","stability","standing.waves","star.hotel","star.hotels","star.travel","str","sunsail","surfing.holidays","tax.calculators","tax.guide","team.northumbria","tennis.brighton","tesco.dental.plan","text.editor","the.management","the.mortgage.business","the.rolex","thomas.cook.holiday.deals","tier.1.calculator","tier.1.uk","tier.one","timeshare","tokyo.hotels","top.bananas","trading","trail.finder","train.routes","training.on","transactional","travel.agents","trips.to","uk.gas.prices","uk.house.price","uk.house","uk.housing.market","uk.housing","uk.inflation","uk.rpi","utility.prices","vacancies.for","venmore.liverpool","verbe","villas.for.hire","want.glasses","water.heating","waterways","weddings.in","weekend.trips","well.done.fillet","wizzair.com","world.ticket","www.bbc.co","www.cartoon.network.com","year.round.weather","zimbabwean.dollar"
"144","2015-12-01",17,21,27,16,28,28,14,36,30,61,43,25,3,6,14,20,36,4,0,0,4,0,2,2,13,7,16,54,20,73,18,5,20,18,9,15,55,25,33,27,26,17,69,20,26,53,13,6,0,5,70,4,13,"2",22,20,29,14,24,35,23,37,18,27,15,30,23,10,13,11,17,12,34,25,32,14,8,11,24,8,13,14,32,24,35,26,6,28,"1",20,27,6,27,41,14,11,26,4,7,38,33,38,39,27,15,20,31,6,34,49,14,38,12,10,27,39,62,23,12,13,3,23,21,7,5,33,43,31,9,16,7,9,22,13,30,16,20,10,42,28,3,27,63,33,29,20,27,21,6,21,28,12,4,14,52,0,79,20,12,38,47,24,14,36,21,46,55,19,29,20,16,19,"1",6,83,14,15,10,24,13,24,35,9,24,24,21,34,30,21,33,26,21,18,68,51,23,8,43,12,9,11,22,24,47,25,33,19,64,13,30,14,5,3,0,46,18,16,15,4,32,10,0,10,25,14,73,7,20,37,23,5,71,43,76,6,52,13,13,1,1,17,30,21,31,6,12,46,43,12,9,14,37,40,17,17,33,20,19,28,25,25,29,23,33,11,22,20,31,56,34,38,45,53,13,30,36,17,48,28,47,3,17,11,35,8,34,4,48,9,38,10,0,27,16,12,30,21,34,37,20,7,46,13,11,21,0,15,10,20,39,15,30,19,17,59,18,51,23,50,5,11,4,40,29,28,23,8,63,30,7,24,36,6,30,24,52,33,25,34,24,56,33,47,27,15,4,21,16,2,26,4,12,45,29,8,0,10,57,30,34,43,10,22,45,57,24,7,28,2,0,17,56,10,25,19,41,16,29,20,57,60,14,31,28,19,11,11,31,35,45,59,17,0,35,39,0,10,0,4,18,6,27,19,16,12,16,4,27,10,33,65,16,10,13,14,41,37,15,17,26,38,21,32,31,46,63,3,5,4,32,27,13,0,26,40,5,77,17,16,20,40,15,23,11,55,7,21,61,38,9,44,27,35,67,12,28,37,24,24,30,7,37,12,30,66,11,21,23,22,12,26,15,1,31,27
"145","2016-01-01",33,44,48,31,53,40,40,91,36,94,58,27,3,8,8,27,42,0,0,4,2,0,3,5,10,14,15,64,26,67,33,7,34,21,29,15,70,43,42,26,38,23,50,32,32,66,15,10,0,0,66,8,15,"4",38,42,35,31,42,53,30,48,35,46,24,44,38,18,20,18,30,22,40,37,64,27,18,19,39,20,35,36,41,42,61,42,20,45,"<1",20,26,17,30,42,21,17,39,8,7,49,32,40,60,45,38,42,42,6,29,66,16,71,21,23,35,49,85,29,17,16,4,32,27,14,5,37,45,25,9,25,13,17,28,18,43,19,29,15,53,26,6,20,74,41,41,18,44,30,8,39,36,15,4,24,25,3,82,23,15,36,64,41,18,52,35,54,67,24,37,21,20,37,"1",17,95,24,24,18,33,21,34,52,20,49,41,59,54,57,34,57,43,37,30,76,68,31,5,45,7,25,16,19,33,54,43,50,24,73,29,46,18,0,5,5,67,29,28,17,9,32,32,13,17,33,9,57,16,36,49,9,6,54,47,81,12,61,13,13,1,0,17,21,23,31,12,30,79,72,42,6,22,55,60,29,27,31,40,28,49,47,43,52,38,57,15,37,45,48,44,43,51,60,70,16,33,40,11,51,34,52,0,20,14,32,0,44,7,40,6,45,18,0,30,34,24,61,32,38,50,26,10,58,23,19,31,7,15,9,35,46,5,53,37,18,41,7,66,21,76,7,32,10,61,43,46,28,16,59,46,13,44,42,7,37,34,68,33,40,60,47,43,39,64,38,38,9,35,34,3,28,1,8,57,36,11,0,10,68,38,42,51,17,36,63,94,39,12,30,0,1,18,61,11,27,28,33,27,44,28,84,100,29,47,42,50,16,48,27,32,53,52,14,8,54,52,0,14,8,15,43,18,32,36,32,16,22,9,31,25,41,79,22,34,13,11,83,87,13,27,36,47,22,47,55,55,58,5,14,5,51,34,20,6,21,46,10,69,39,15,29,75,23,39,16,62,12,24,88,48,18,68,43,45,65,17,41,42,29,44,43,14,39,22,34,75,17,42,45,42,11,34,17,0,62,15
"146","2016-02-01",30,38,42,29,51,34,18,70,39,94,56,26,1,4,12,29,42,8,0,5,5,0,0,5,8,9,15,63,24,71,32,7,32,30,17,15,74,32,29,26,41,23,53,30,31,65,16,12,0,9,83,6,15,"3",33,35,36,25,36,53,30,40,30,41,23,40,32,17,18,10,26,19,46,38,45,25,17,16,33,18,23,27,38,36,49,36,28,49,"0",23,36,11,28,44,21,21,36,14,11,44,30,46,59,36,29,32,38,15,36,68,14,53,19,16,36,44,77,35,15,13,6,34,20,10,7,46,46,35,13,20,11,17,25,22,41,27,21,22,53,29,0,28,65,44,39,26,42,39,10,37,34,18,5,20,46,4,84,19,10,37,68,38,27,50,29,50,79,16,48,16,19,28,"1",11,86,23,24,17,30,22,27,37,17,42,34,21,47,46,31,48,36,25,28,76,70,33,10,47,12,49,17,33,31,59,33,34,17,63,32,53,17,0,7,3,72,33,24,18,6,37,34,14,18,28,9,56,12,28,48,7,4,61,58,84,13,61,12,12,1,0,23,33,23,27,10,31,62,51,31,10,20,50,56,27,24,32,34,27,45,39,39,45,35,48,11,38,39,47,54,42,51,61,64,19,35,40,17,54,33,52,2,14,14,29,8,43,6,46,6,43,16,0,35,23,18,43,27,35,46,20,6,68,21,19,30,15,14,10,47,50,5,49,33,32,50,7,64,25,63,5,15,9,49,39,47,29,13,56,33,18,38,40,5,35,34,73,43,36,52,40,32,43,69,39,29,8,42,24,2,42,3,8,60,38,13,0,10,63,39,37,58,18,34,67,92,34,5,37,2,0,16,62,10,28,25,50,30,38,28,81,96,23,44,41,35,16,54,30,33,54,54,18,8,41,49,0,11,0,12,35,20,31,34,29,20,17,6,31,20,43,79,22,30,14,17,69,63,19,21,30,52,19,41,47,37,59,3,14,3,38,71,21,0,24,49,7,64,24,24,24,71,22,28,20,59,9,23,85,51,14,64,40,43,65,20,39,44,36,42,44,17,49,24,32,76,15,35,33,22,9,33,22,0,56,23
"147","2016-03-01",26,33,37,26,46,34,37,58,32,83,53,35,1,4,12,19,33,0,0,0,5,0,2,5,13,0,15,62,29,66,26,5,25,23,29,15,59,27,39,29,44,23,59,30,32,66,18,12,0,7,83,8,15,"3",33,35,36,27,32,47,26,40,22,37,21,37,25,16,15,13,23,16,36,35,41,24,18,15,33,18,28,23,36,35,46,33,14,38,"1",30,34,10,31,44,19,28,30,15,3,50,29,47,54,38,22,38,39,16,35,65,12,53,18,15,38,44,78,34,16,15,6,32,24,6,5,41,50,33,14,19,8,14,22,23,45,25,21,14,56,28,0,22,62,35,28,28,38,33,10,27,31,16,4,23,40,3,82,21,15,43,62,41,26,45,27,55,72,22,33,25,18,27,"<1",9,86,18,23,17,28,14,27,28,17,39,33,47,41,40,31,44,34,24,17,69,68,30,5,49,16,19,16,25,33,59,36,47,24,62,26,42,10,4,6,0,57,26,26,17,8,38,16,0,20,31,18,54,11,27,50,11,6,67,45,89,13,64,13,13,0,0,26,25,25,31,10,28,52,53,25,6,20,48,50,24,23,40,52,25,38,40,36,40,33,48,12,33,49,44,48,41,54,56,61,28,38,41,16,55,38,52,2,25,14,28,15,45,13,39,14,40,15,0,27,14,21,50,28,36,42,18,7,60,23,17,29,7,14,9,30,48,19,47,31,35,49,7,68,29,56,10,14,4,58,41,37,30,12,49,50,17,37,34,5,34,34,64,32,38,30,39,41,43,64,47,27,6,42,19,1,39,4,22,61,33,13,6,11,70,38,34,54,16,35,62,87,32,8,38,3,0,14,49,9,29,31,44,24,32,26,76,87,22,44,40,32,18,53,46,34,48,59,22,0,52,60,0,12,4,20,34,15,30,35,27,17,14,4,30,19,44,74,26,20,12,13,65,59,15,20,33,51,22,37,41,36,55,4,13,5,37,36,18,6,27,48,7,71,22,18,25,71,23,34,14,60,5,21,80,46,14,60,31,45,62,13,36,44,24,36,40,34,35,14,23,65,18,32,30,0,11,27,20,0,46,15
"148","2016-04-01",28,34,39,29,53,36,64,66,28,83,53,32,2,5,8,20,37,4,0,5,5,0,2,6,0,13,15,60,26,69,29,6,19,17,23,18,53,36,33,32,43,23,78,32,35,63,15,11,3,0,78,5,19,"3",28,30,35,20,28,46,28,44,25,37,20,38,29,15,17,14,23,16,37,37,46,22,15,16,29,21,29,23,37,21,44,32,27,31,"1",40,16,12,35,43,21,12,20,12,18,50,31,41,56,34,25,38,40,14,33,64,10,55,22,8,41,41,87,29,13,65,4,33,19,6,3,43,49,36,6,20,8,14,20,24,37,29,20,11,52,21,0,29,56,41,26,17,38,26,4,21,46,14,1,21,33,0,79,29,23,40,65,35,32,45,28,53,65,26,32,14,18,29,"1",11,94,23,24,15,27,17,33,36,18,42,31,14,41,38,25,44,34,26,34,75,70,30,7,51,5,25,14,20,24,63,31,29,25,56,17,32,9,0,8,0,54,21,26,17,6,38,38,0,19,35,18,51,14,25,63,18,7,74,54,87,13,67,15,15,0,0,29,20,27,28,10,33,59,47,32,9,19,55,51,25,23,34,30,21,41,37,37,42,34,47,13,40,36,46,47,40,54,60,62,24,40,45,7,57,36,48,7,15,18,31,15,52,10,45,18,41,14,0,29,13,22,48,28,41,46,18,6,62,23,18,29,0,12,5,44,50,12,44,31,34,47,7,66,18,59,8,13,6,53,34,41,39,14,49,48,19,46,32,4,39,35,60,40,28,41,42,81,44,63,58,29,9,43,36,2,45,4,18,67,34,3,0,14,69,40,38,56,17,33,69,89,34,13,34,0,0,14,54,8,30,28,50,23,33,29,72,91,27,42,41,36,15,57,25,35,60,49,18,0,36,53,0,10,4,9,31,14,37,28,26,16,20,4,32,21,45,75,27,27,16,12,76,65,14,21,32,51,22,39,45,38,62,4,15,8,42,31,25,0,21,52,7,65,29,21,23,65,19,35,19,56,12,21,79,50,13,59,34,41,62,19,36,41,36,20,41,20,44,17,30,59,18,32,33,0,16,28,25,1,36,15
"149","2016-05-01",25,32,39,30,59,35,45,76,30,81,54,33,1,5,8,8,31,0,0,5,4,3,2,5,13,7,16,58,20,63,28,7,10,14,22,14,60,25,34,27,41,21,53,34,35,65,13,12,6,9,80,8,17,"5",31,33,37,24,30,45,27,48,27,39,22,38,33,21,16,15,24,17,41,37,47,24,19,17,31,22,28,21,39,26,47,33,12,29,"<1",32,23,12,35,43,22,12,23,4,3,48,25,38,52,39,23,31,41,6,41,62,12,60,17,14,27,42,68,21,9,12,6,32,19,8,9,41,47,30,10,22,16,4,14,17,41,19,22,19,51,13,3,23,52,35,30,11,32,22,4,17,27,9,3,13,37,0,80,27,11,26,64,40,35,51,28,49,65,27,30,16,20,33,"1",11,89,22,20,12,27,18,29,37,21,44,33,34,43,37,31,45,36,30,27,71,72,27,7,47,7,22,16,26,19,52,26,32,16,53,13,29,14,0,0,0,44,19,28,21,4,35,39,14,19,34,21,52,20,30,60,0,3,76,51,96,15,63,12,12,0,0,21,12,29,28,11,36,50,45,32,6,20,50,52,24,23,38,57,22,41,42,37,42,34,43,15,38,43,54,45,42,48,56,66,16,33,41,9,54,36,50,2,22,14,28,8,45,6,44,0,46,12,0,23,6,18,47,28,41,38,21,7,54,27,16,26,14,13,5,33,48,12,43,30,35,44,3,61,25,43,5,6,4,46,39,44,25,9,50,46,13,21,35,6,37,30,67,37,32,35,43,72,42,61,37,15,6,69,21,3,33,3,16,59,33,11,0,11,68,37,35,55,18,28,63,82,32,9,34,0,0,13,47,8,29,28,47,13,31,30,72,86,22,43,38,42,13,38,23,44,53,50,18,0,35,40,0,7,4,12,31,13,37,29,28,20,20,5,33,21,45,75,24,32,17,16,89,69,10,20,30,48,18,39,44,35,60,5,16,2,41,21,31,6,21,47,5,69,47,13,16,63,19,19,16,57,14,21,76,61,15,68,25,45,62,21,35,39,25,24,39,9,43,29,21,50,18,33,37,22,17,25,20,0,48,22
"150","2016-06-01",25,31,38,27,54,32,70,75,26,82,51,35,0,3,14,28,30,0,0,5,0,0,3,6,10,4,15,56,22,63,26,7,11,10,19,13,63,29,31,26,34,22,49,32,33,61,13,9,0,9,62,6,23,"4",26,30,36,15,28,39,29,43,20,37,22,36,36,18,18,12,23,17,35,37,41,24,17,17,26,13,23,21,39,22,42,30,6,31,"1",21,28,12,29,38,20,12,21,6,0,40,18,23,58,34,22,29,40,4,20,49,15,55,19,10,22,41,62,23,7,16,12,30,20,9,11,28,30,31,13,18,9,7,13,16,30,26,25,14,56,16,3,25,46,33,28,14,23,18,12,25,25,13,3,17,38,0,80,9,17,40,55,100,100,39,26,35,62,30,22,24,18,23,"1",11,86,18,23,19,25,18,27,45,20,37,35,7,44,36,25,45,34,25,26,75,74,27,15,41,22,28,8,23,25,58,27,21,21,45,14,31,9,0,0,3,44,16,28,11,8,32,43,14,20,24,17,56,19,27,57,7,3,71,44,85,14,59,10,11,1,1,24,14,28,27,9,37,49,39,25,9,21,49,50,24,23,36,52,21,40,36,37,43,33,46,23,67,37,48,39,73,49,48,60,8,23,30,14,42,29,52,4,17,10,23,23,33,8,45,6,47,17,0,30,11,24,41,28,24,41,22,7,65,25,17,28,14,9,4,53,54,30,40,28,12,55,5,55,27,50,5,15,9,37,31,40,31,11,44,25,11,42,29,7,23,32,74,35,31,29,43,35,34,59,47,15,7,47,30,2,40,10,23,44,18,10,6,8,51,23,31,43,17,28,70,83,30,11,28,2,0,15,47,8,42,18,39,21,29,30,71,88,18,42,37,40,16,56,25,19,40,66,20,8,40,38,0,10,0,21,28,13,21,25,25,17,19,3,31,19,22,58,15,29,10,13,74,63,9,20,30,39,12,38,44,38,52,5,13,6,37,11,40,6,23,36,3,69,44,21,12,64,18,26,13,58,6,20,73,40,15,64,15,44,63,28,34,33,22,28,41,17,43,19,28,43,18,33,29,33,26,24,18,0,53,49
"151","2016-07-01",27,36,44,32,61,32,84,100,29,85,51,31,1,3,9,6,24,0,0,10,3,3,2,6,11,4,18,58,17,65,28,7,10,14,14,14,46,25,26,24,22,22,47,37,38,65,14,12,0,5,68,7,16,"4",34,39,40,27,36,46,32,52,31,42,24,41,39,20,20,18,26,19,35,43,44,25,21,20,37,19,32,21,41,21,48,33,9,31,"1",9,32,14,32,33,22,13,22,4,0,36,15,29,59,44,28,37,43,4,19,52,12,54,16,12,20,31,66,15,6,14,5,30,22,7,3,22,19,12,13,21,11,10,13,15,30,7,21,6,27,16,3,20,55,33,28,17,37,20,8,19,17,10,2,12,33,0,72,9,10,35,54,63,56,30,29,31,53,37,14,6,22,15,"1",12,88,23,24,16,24,22,29,34,23,47,37,43,49,40,31,49,38,27,20,73,76,27,5,37,2,33,14,21,18,59,24,26,21,56,14,40,8,5,7,6,41,19,28,4,3,33,34,15,15,10,14,48,24,33,66,19,3,73,39,94,17,54,11,12,0,0,23,16,29,24,11,40,48,51,37,4,20,55,57,24,26,47,61,24,41,44,42,47,38,51,16,55,36,40,23,44,27,44,58,8,22,29,15,37,15,53,2,11,12,27,8,27,4,39,0,51,14,0,25,9,23,50,25,20,40,22,9,76,21,17,27,0,11,20,28,56,16,49,35,35,59,5,41,18,62,16,9,9,28,34,38,23,12,47,15,17,33,27,6,16,27,54,30,38,55,47,22,22,56,40,13,10,93,21,2,26,6,12,34,13,7,0,10,60,16,25,31,15,27,67,82,31,7,24,2,0,15,62,9,45,13,38,15,32,30,72,83,24,45,38,39,16,58,34,27,39,61,18,9,29,39,0,11,8,13,34,17,18,31,32,16,18,6,33,23,22,55,17,36,12,13,81,73,14,20,30,32,6,42,48,39,52,7,14,3,27,11,40,0,21,30,3,65,58,5,21,52,22,25,19,55,8,24,67,36,15,79,21,50,64,36,35,30,23,21,38,21,32,15,16,39,20,34,30,0,25,33,14,0,54,32
"152","2016-08-01",28,36,43,33,59,31,58,76,24,85,52,28,1,3,9,15,35,4,0,0,6,0,0,7,17,4,18,55,15,70,35,5,13,11,17,13,60,37,30,22,21,24,40,34,36,65,17,8,0,10,59,7,18,"6",34,37,37,23,32,44,27,44,25,38,23,35,35,15,13,11,22,17,40,40,44,21,19,16,39,19,30,22,40,22,43,31,3,32,"1",10,22,11,38,32,22,14,23,9,8,37,24,25,48,46,32,35,42,4,25,53,13,59,13,9,18,49,86,13,8,14,8,32,28,9,4,30,21,14,11,74,16,6,13,16,40,22,24,7,25,17,0,10,58,37,35,10,26,27,4,22,21,10,4,13,39,0,63,11,17,34,57,51,34,28,28,30,58,24,20,9,22,13,"1",12,88,23,27,13,26,17,28,43,21,44,33,15,46,45,32,48,37,28,16,72,75,25,5,36,0,37,6,26,17,52,24,42,22,55,20,40,8,0,0,0,45,20,28,4,8,33,39,0,16,9,10,74,24,33,67,10,1,73,42,87,18,50,11,11,0,1,19,27,30,32,12,43,51,54,40,5,18,54,57,25,23,50,66,25,44,47,42,49,37,52,12,38,32,49,30,37,26,40,66,12,19,29,5,38,15,59,2,17,8,34,51,23,4,41,0,48,14,0,28,14,20,55,23,21,43,20,11,74,25,18,27,0,12,3,28,47,19,49,34,29,41,10,40,22,41,0,11,14,23,40,39,22,13,48,19,32,35,29,3,19,29,52,29,37,37,44,8,24,50,42,12,9,96,28,3,19,6,22,37,20,8,6,5,49,16,28,31,14,26,55,84,31,7,21,3,0,15,65,10,49,13,44,18,34,31,74,86,25,48,41,45,16,66,27,24,41,53,17,9,44,43,0,3,0,7,36,21,17,34,32,25,22,0,34,21,24,47,12,32,9,10,84,71,14,19,28,34,4,42,48,37,48,6,14,3,31,12,37,0,23,33,10,64,39,3,18,61,23,42,13,56,14,24,65,24,14,77,23,44,61,22,31,28,21,16,33,18,25,20,13,35,18,39,33,0,20,31,20,0,50,8
"153","2016-09-01",27,32,40,27,50,36,37,75,34,84,57,32,1,5,11,20,29,0,0,0,2,0,2,4,11,0,18,56,20,77,32,6,14,12,12,12,65,36,32,25,35,21,46,28,31,65,15,12,0,7,72,8,14,"4",27,31,34,19,31,46,33,41,27,34,23,33,35,9,12,14,21,15,40,36,40,22,13,14,31,18,31,17,37,28,43,30,10,28,"<1",11,26,9,38,39,18,15,26,13,11,38,25,27,61,37,25,35,39,6,22,57,15,53,14,13,24,53,85,22,10,14,0,31,21,8,0,34,33,27,12,21,8,8,19,17,33,28,18,18,43,22,3,29,64,32,39,20,30,21,17,25,37,17,2,18,36,0,78,17,4,45,62,29,30,35,27,36,62,14,25,11,16,19,"1",10,85,20,23,14,25,18,28,35,18,38,30,0,45,42,32,44,35,26,24,69,67,29,0,39,8,15,23,18,31,57,28,41,17,62,17,36,9,5,0,3,47,16,26,11,9,35,32,15,15,23,10,49,15,28,54,9,3,70,46,87,14,53,10,11,0,0,32,18,26,24,8,31,50,46,39,5,17,50,51,22,22,41,51,23,41,37,38,44,35,46,10,38,33,41,33,37,31,48,63,14,26,31,5,43,23,53,2,15,16,33,16,28,12,48,0,47,14,0,25,15,22,45,33,26,55,21,9,66,22,16,27,15,16,10,24,46,16,42,30,48,37,8,52,24,38,19,22,5,34,37,48,17,9,42,28,12,29,36,5,28,33,63,43,29,38,39,22,29,60,27,12,7,47,10,3,32,3,15,37,24,14,0,9,56,26,27,42,12,27,54,84,29,10,22,4,1,19,60,9,30,19,31,11,32,25,76,85,24,41,38,30,18,48,27,23,45,46,18,9,53,42,0,11,9,8,29,12,25,30,26,17,24,6,29,17,25,61,19,28,13,9,67,56,14,17,27,33,12,39,43,43,57,6,10,6,36,41,20,0,20,36,6,76,30,3,25,67,22,34,19,56,13,22,76,42,14,66,21,38,61,21,34,32,22,17,37,17,38,15,34,46,17,32,38,0,16,27,17,0,51,36
"154","2016-10-01",22,26,32,23,38,34,14,50,41,78,56,39,1,5,9,8,39,0,5,5,0,0,0,4,10,4,15,54,17,74,20,5,18,20,12,12,56,35,43,29,29,20,71,21,32,60,19,10,0,13,81,6,12,"3",25,28,32,22,31,44,28,37,25,31,19,30,23,11,13,9,19,14,43,34,35,21,12,12,28,13,25,17,35,39,38,28,15,40,"1",16,56,6,24,42,17,15,32,6,7,43,37,49,46,36,18,32,34,12,31,76,12,44,19,20,25,43,75,24,9,11,3,28,21,7,8,37,44,23,12,18,8,14,20,15,25,20,18,23,54,19,3,24,74,42,38,15,36,24,12,29,33,17,3,16,37,3,79,17,21,36,65,41,25,43,24,43,64,23,45,20,13,22,"1",6,85,18,19,14,22,19,26,40,15,37,31,7,38,36,29,40,32,26,22,76,66,25,15,41,7,17,14,25,36,60,33,35,31,72,22,42,11,0,5,3,55,22,20,10,11,34,14,0,14,31,13,51,13,25,48,20,5,64,50,78,11,56,10,9,1,0,16,19,21,23,6,30,43,38,32,5,17,51,46,21,19,39,37,21,41,32,34,37,32,42,14,38,37,46,41,39,41,54,56,18,33,39,12,56,31,51,4,17,13,27,23,37,6,48,0,39,13,0,20,11,20,43,25,35,46,17,6,71,16,15,26,14,14,13,24,46,13,41,28,19,31,4,59,21,48,5,27,4,47,39,43,33,7,51,33,8,30,28,6,30,35,61,30,38,56,35,14,33,62,43,16,7,34,32,3,28,6,16,51,39,8,6,11,57,33,28,44,14,28,56,73,30,10,29,2,0,13,47,7,31,18,46,24,31,22,70,74,19,34,34,21,13,16,31,28,48,55,14,70,31,48,6,4,4,8,28,11,32,26,24,14,13,8,27,18,45,70,19,19,15,12,55,42,15,16,27,41,11,36,36,29,54,4,7,3,32,51,26,0,24,43,7,79,25,10,19,67,21,25,26,56,6,18,75,44,11,57,22,43,60,26,31,42,25,23,32,11,51,10,30,88,13,25,34,11,14,26,13,0,52,27
