"date","c.入門","cdr.書き込み","e.n","fun","fx.兄貴","html.タグ.一覧","info","jp.company","korean.air","l.o","lan.ケーブル.価格","lec.公務員","mac.価格","mcp.資格","mov.再生","ngk.プラグ","nihonn","opera.ダウンロード","pdf.変換.フリー","syu","vendor","vi.コマンド.一覧","web.アクセス","zip.ダウンロード","zip.パス.解析","zookeeper","あ.ぱぱ","あい.で.む","アイコン.フリー","アイコン.位置","アイデム","アウドムラ.の.恩恵","アクセス.できない","アドレス.変更.方法","アドレス.帳.保存","アドレス.帳","アプリ.作成","ある.ばい.と","ある.ばい","アルキタ","アルティザン...アーティスト","アルバイト.an","アルバイト.京都","アルバイト.募集","アルバイト.千葉","アルバイト.名古屋","アルバイト.埼玉","アルバイト.札幌","アルバイト.横浜","アルバイト.求人.情報","アルバイト.求人","アルバイト.神奈川","アルバイト.福岡","アルバイト.関西","アルバイト","アレグロ.アジテート","アンインストール.方法","アンティーク.雑貨","いき.もの.がかり.気まぐれ.ロマンティック","いき.もの.がかり.気まぐれ","インザ.スカイ","ヴィゾフニル","ウィメンズ.パーク","エキサイト.翻訳","エスノ","エラー.修復","オークション.yahoo","おすすめ.フリー","カクテル.レシピ","カスタム.少女.xp","カフェ.アルバイト","カフェ.開業","カレント.エリオット","カロリー.レシピ","ギター.カタログ","キヤノン.ビズ.ア.テンダ","キャプチャ.方法","ギャラン.フォルティス.スポーツ.バック","ギャラン.フォルティス.スポーツ","キュー.レット.ミューラー.ts","ギリシャ.文字.読み方","キレイ.ぱど","クソスレ","ぐるなび.関西","グルメ.キャリー","ゲーム.一覧","ゲーム.板","ゲーム.無料.ダウンロード","ゲーム.育成","こ.ゆく.て.おいしい","コーディネーター.求人","コピー.フリー","コマンド.オプション","コマンド.一覧","サーチ.方法","サイト.作り方","サマー.セット.パレス.ソウル","サンリオ.ゲーム","し.ごと.情報","じしょ","シュガー.ケイ","シュミレーション.ゲーム","ショートカット.一覧","ジョブキタ","スカイマーク.ツアー","スクロール","スター.ネット","スタートアップ.削除","ステレオ","スパゲッティ.レシピ","スピーカー.設置","セーフティー.ネット","セインツロウ.2.攻略","セインツロウ.2","ソニック.ワールド.アドベンチャー","ソニック.ワールド","ソリティア.攻略","タイピング.ゲーム.無料","タイヨウノハナ","タウンワーク","タグ.一覧","ツールバー.削除","テキスト.エディタ.フリー","デコ.デザイン","デザイナー.求人","デザイン.求人","デジタル.化","ドーモ.ネット","ドーモ","どうぶつ.の.森.wii.攻略","ドクターシーラボ.bb.クリーム","どっと.コム","トナー.価格","どんぶり.街道","ニチイ.医療.事務","ヌギャー","ネイル.スクール","ネットワーク.表示","ねとらじ.スケープ","の.む.こむ","ノート.比較","パーク.ハイアット.東京.デリカ.テッセン","パーツ.センター","バスケットボール.ルール","パチスロ.カイジ.2","パチスロ.実機","パチンコ.アルバイト","パッチ.当て","ハブ.価格","はら.ドーナッツ","ハローワーク.川崎","ハローワーク.札幌","ハローワーク.横浜","ハローワーク","ハングル.入力","バンジョー.と.カズーイ.の.大.冒険.ガレージ.大.作戦","ヒール...トゥ","ヒーロー.インザ.スカイ","ヒーローズ.イン.ザ.スカイ","ヒーローズ.インザ.スカイ","ピッピ.靴","ビューティー.ナビ","ブーン.ルミナス","ファイル.名.一括.変換","ファイル.名.置換","ファブリック.バード","フォルダ.オプション","フォルダ.削除","フォルダ.表示","フォルティス.スポーツ.バック","プチフリ","フットサル.タイムズ","ぶら.う","ブライダル.求人","ブラウザ.シェア","ブラウザ.比較","プラグ.形状","プリキュア.無料","ふるさと.雇用","フレッツ.料金","プレミア.ショップ","ふろ.む","プロジェクター.比較","フロムエー","ヘタリア.名前","ベネッセ.ウィメンズ","ベルキュロス","ヘルパー.資格.取得","ホームページ.作成.フリー.ソフト","ホームページ.作成.フリー","ホームヘルパー.2.級","ホイール.通販","ホテル.地図","マイ.プレミア.ショップ","マイケル.ボルダック","マウス.価格","マクドナルド.求人","まったり.壁紙","マニュアル.日本.語","メーカー.一覧","メール.保存","メシウマ.aa","メニュー.の.作り方","メニュー.バー","モータ.原理","もろみ.え","ラベル.印刷.フリー","ランタイム.ダウンロード","リストラ","リンク.設定","ルーン.ファクトリー.フロンティア.攻略","ルーン.ファクトリー.フロンティア","レシピ.野菜","ワーキン","ワーナー.マイカル.みなとみらい","ワーナー.マイカル.海老名","ワールド.アドベンチャー","ワンピ.ス","不動産.連合","不景気","不況","中古.車","中小.企業.緊急.雇用.安定.助成.金","中小.企業.雇用.安定.助成.金","事務.所.求人","事務.資格","二.角.取り","京都.アルバイト","企業.一覧","企業.倒産","企画.書.書き方","低.カロリー.レシピ","住み.心地","侍.戦隊","価格","保証.制度","倒産.件数","倒産.情報","健康.診断.料金","充.放電","先端.科学.技術.大学院.大学","光栄.ゲーム","免許.証.更新","全日空.時刻.表","全日空.時刻","公務員.試験.対策","再.就職.支援","分割.フリー.ソフト","創出","助成.金.雇用","助成.金","区役所.出張所","医療.事務.資格","卒業.年度","原.ドーナッツ","受信.メール","受験.資格","司書","名刺.作成.フリー","名刺.作成","商工.リサーチ","囲碁.入門","地下鉄.所要.時間","地名.読み方","基地.求人","場所.検索","塗装.方法","変換.効率","夕飯.シチュー","大学.一覧","大学.偏差.値.代ゼミ","大阪.アルバイト","失業.保険.受給","失業.保険","失業.給付","失業","学校.一覧","実機.販売","家具.通販","密室.から.の.脱出.2.攻略","密室.から.の.脱出.2","小田急.線.時刻.表","小田急.線.時刻","就職.支援","就職.資格","履歴.書.自己.pr","履歴.書.自己","履歴.書.見本","岡部.文彦","市役所.地図","希望.退職","帝国.データ.バンク","年.号.西暦","広島.アルバイト","店舗.賃貸","引越し.料金","弥生.会計.09","彼.の.名.は.ドラキュラ","彼.の.名.は","恋人.は.ミュージシャン","情報.ネット","拡張.子.変更","採用.係","換算","教師.求人","文字.読み方","新聞.記事.検索","既.卒.就職","日本.エイサー","日本.語.教師.求人","日経.消費.ウォッチャー","星空.の.湯","映画.情報","普及.拡大","景気.低迷","景気.動向","景気","書店.アルバイト","札幌.アルバイト","東.建.コーポレーション","東京.商工.リサーチ","東方.神.起.歌詞","桃太郎.電鉄.20.周年","楽器.採用","横浜.研究.所","橘.つばき","民事.再生.法.と.は","求人.ジャーナル","求人.情報","法人.設立","派遣.ex","消費.電力.計算","深夜.アルバイト","添付.ファイル.保存","無線.lan.比較","特報","画像.表示","画面.キャプチャ","留学.奨学.金","異.業種.交流.会","番長.3.攻略","病院.地図","症状.検索","発電.システム","登録.制.アルバイト","着.うた.フル.プラス","社団.法人.と.は","福祉.の.お.仕事","米.軍.基地.求人","経営.状況","経済.情勢","経費.削減","給付.日数","緊急.雇用.助成.金","緊急.雇用.安定.助成.金","緊急.雇用","縮小","美容.室.口コミ","翻訳.求人","耳.つ.ぼ.ダイエット","職業.訓練","自転車.カタログ","航空.券.激.安","英語.ニュース","英語.日本.語","補助.金.太陽.光.発電","西暦.対応.表","西暦.対応","西村.隼人","角.取り","評価.版","講師.求人","資格.就職","資金繰り","起動.できない","車検.費用","転送.設定","辞書.登録","退職.金.税金","通信.端末","通販.カタログ","運転.免許.証.更新","都.道府県.大戦.攻略","都営.バス.時刻.表","都営.バス.時刻","重政.豊","銀.魂.鑑定","録音.方法","開業.資金","雇用.保険.受給","雇用.創出","雇用.助成.金","雇用.助成","雇用.安定.助成.金","雇用.調整.助成.金","雇用.調整","雑誌.一覧","雑貨.求人","電力.計算","電力.量.計","音声.が.出.ない","音声.読み上げ.ソフト","音響.求人","食品.衛生.責任.者","食品.衛生.責任","高等.技能.訓練.促進.費","高等.技能.訓練","髪型.写真"
"2016-04-01",11,8,31,38,1,5,38,5,36,31,14,23,18,8,13,22,32,6,16,24,43,9,18,19,0,12,26,24,31,30,36,0,39,57,16,36,86,30,23,25,11,4,66,32,67,78,52,79,74,12,73,52,75,36,69,7,41,60,0,0,3,2,25,10,16,23,4,57,32,"1",65,52,10,58,10,15,25,17,10,7,20,19,6,"<1",45,51,17,18,32,0,74,6,26,16,17,41,0,16,12,35,24,27,14,32,25,47,13,13,32,44,11,7,1,"1",2,6,7,14,10,42,15,3,5,14,72,63,33,24,44,"0",30,3,8,38,34,2,58,23,0,7,17,0,28,23,5,25,18,9,14,10,37,45,53,60,14,5,25,2,0,"1",42,14,2,4,22,26,23,40,31,13,5,18,65,69,15,11,23,37,2,60,24,30,8,24,8,23,"1",13,4,3,6,33,25,21,10,26,46,0,15,42,47,5,30,46,9,7,6,7,17,32,"1",2,85,23,"1",9,45,45,50,10,4,67,"<1","0",59,81,21,63,43,10,16,47,24,3,39,10,3,4,37,11,33,3,39,8,12,50,9,4,25,7,25,46,53,47,0,67,54,27,7,52,7,14,39,20,40,49,49,17,11,41,8,78,33,58,35,55,47,15,37,3,"2",34,41,42,68,83,93,17,10,20,13,8,23,73,72,36,0,3,11,8,22,24,35,40,50,55,8,29,4,37,0,7,24,2,8,11,16,25,79,56,6,0,"3",31,23,0,2,35,37,39,8,15,86,25,13,25,44,44,31,32,"2",24,6,26,12,0,32,36,25,24,19,10,26,"<1","<1","1",55,78,42,0,52,16,0,73,63,17,"2","2",12,27,38,50,68,27,41,50,35,41,35,35,20,23,2,33,39,2,0,38,65,41,15,7,6,"1","1",3,22,60,24,23,32,4,32,59,57,12,32,63
"2016-05-01",7,4,40,39,2,4,36,1,40,33,8,28,18,8,14,24,28,2,12,20,38,3,24,24,1,12,20,35,28,34,36,0,39,70,13,28,85,29,27,22,18,5,65,33,68,81,57,75,61,10,75,55,73,35,65,3,34,52,0,0,4,4,24,11,14,23,4,50,43,"1",65,46,11,62,8,17,11,15,10,0,24,15,8,"<1",34,46,15,20,30,1,74,5,23,15,26,36,0,15,0,28,8,27,15,29,27,45,13,15,34,39,20,8,1,"2",4,8,5,11,9,42,12,5,5,17,72,57,32,23,40,"<1",33,3,10,26,30,2,49,25,8,10,17,10,27,24,2,24,16,8,11,9,40,44,47,57,18,5,21,1,0,"1",15,18,4,5,19,30,18,34,30,17,4,26,65,71,43,10,15,43,2,44,21,28,5,19,4,16,"1",6,3,5,6,37,22,16,5,24,75,0,11,39,49,2,35,46,10,0,8,7,14,30,"1",2,96,19,"1",9,43,65,55,11,5,70,"1","<1",58,57,16,57,40,10,16,46,37,3,38,13,6,3,34,17,31,1,38,5,10,45,8,6,23,6,23,42,45,39,4,63,57,24,4,42,6,14,39,28,31,47,60,19,12,32,4,72,21,57,36,51,42,14,35,3,"3",26,33,41,57,66,65,12,10,19,14,8,18,64,77,29,0,0,15,0,22,26,28,39,48,51,7,28,3,50,0,13,21,2,4,15,17,24,75,42,6,0,"<1",29,24,7,3,34,36,40,11,15,82,23,10,24,45,43,29,36,"<1",20,10,19,14,0,29,33,24,22,11,11,38,"<1","1","2",58,69,29,0,46,20,0,67,63,14,"1","3",7,31,39,58,57,23,40,59,34,39,40,27,28,19,2,30,33,4,0,40,72,34,9,6,8,"2","2",3,14,75,22,29,34,5,43,69,67,6,14,68
"2016-06-01",7,8,30,40,2,3,37,13,28,27,9,32,17,8,19,16,32,3,15,22,38,7,19,23,1,11,22,36,34,38,33,0,38,52,11,27,82,23,26,22,13,4,63,28,66,69,48,72,64,12,70,56,70,38,64,3,30,57,0,0,4,8,23,11,13,22,3,49,29,"0",69,60,11,61,8,20,14,13,10,11,13,19,5,"<1",37,48,19,16,30,1,68,5,27,16,27,41,0,13,8,31,16,23,16,28,38,59,10,14,33,36,12,7,0,"2",3,7,9,12,3,39,12,4,5,17,83,65,30,26,44,"1",41,5,8,13,37,2,59,25,0,7,13,15,31,21,3,22,19,9,11,10,39,42,53,59,10,2,23,1,0,"1",15,12,1,7,20,15,18,36,32,10,3,21,55,73,19,7,14,32,1,36,11,32,7,20,5,14,"<1",9,3,4,9,31,24,18,6,25,63,0,16,43,53,0,26,52,14,0,3,4,13,33,"1",2,93,25,"1",2,34,44,55,12,6,68,"1","1",64,61,14,54,40,12,17,41,26,2,38,11,15,4,64,14,24,1,42,4,8,57,13,5,27,8,28,47,48,39,4,61,67,22,3,46,8,2,36,30,49,48,43,39,11,34,6,75,18,56,29,51,41,18,34,2,"2",22,31,41,62,56,58,14,10,18,13,10,17,44,74,32,0,3,11,8,24,27,26,45,56,43,7,30,3,37,0,27,17,2,8,13,19,23,72,42,8,0,"1",33,25,0,1,35,34,42,8,19,90,16,12,29,45,41,33,32,"<1",20,6,20,27,0,35,28,47,25,13,17,41,"<1","0","1",56,72,36,0,47,20,0,75,66,11,"1","1",7,27,39,61,62,27,42,48,29,34,40,29,29,18,4,35,31,0,0,37,62,27,11,8,7,"1","2",5,14,68,26,26,22,5,34,62,72,6,20,47
"2016-07-01",7,7,27,36,4,6,35,6,35,30,11,16,14,6,11,16,26,2,12,22,37,5,21,19,1,10,32,32,28,36,33,7,41,43,17,27,83,23,24,22,18,3,54,24,73,60,44,65,62,10,65,50,66,24,58,10,31,39,0,0,4,8,21,9,17,21,3,45,25,"0",64,55,11,54,8,5,11,9,7,0,13,17,4,"1",34,44,16,16,27,0,60,4,23,12,30,31,9,17,16,24,4,25,15,23,35,46,9,15,31,27,16,8,1,"2",2,6,12,12,3,35,11,5,5,14,62,61,26,16,37,"1",31,5,6,32,32,0,55,23,0,14,12,0,30,20,2,19,16,7,6,10,38,42,41,51,9,2,15,1,0,"1",11,13,3,4,10,15,12,32,28,10,3,25,100,62,17,7,24,45,0,38,17,25,10,21,7,15,"1",10,2,5,8,30,26,14,3,27,66,3,11,36,43,2,30,37,14,0,2,6,10,29,"1",2,100,18,"3",7,52,73,46,11,5,64,"<1","<1",62,56,14,48,32,9,15,45,22,2,36,8,8,3,41,19,24,1,40,10,14,44,8,6,20,5,22,43,43,31,0,59,42,19,3,40,7,17,40,21,44,70,49,14,6,32,9,67,16,52,32,46,40,14,33,1,"1",21,28,30,57,50,59,9,10,18,9,8,23,48,64,33,0,0,9,22,20,24,17,40,50,40,8,24,3,29,0,23,21,4,8,9,16,16,65,40,6,0,"1",18,22,2,3,31,30,38,17,20,75,16,7,22,41,38,19,36,"<1",19,8,21,13,0,32,30,28,24,19,12,46,"0","0","1",49,64,26,0,41,13,0,63,59,9,"1","1",5,32,34,52,57,23,43,54,27,30,22,32,14,22,2,33,33,0,0,40,58,25,10,5,6,"1","1",2,17,52,20,21,26,6,24,52,55,6,14,64
"2016-08-01",5,6,27,34,2,3,35,6,32,28,9,24,15,4,14,20,27,5,10,18,28,4,23,18,0,9,23,22,24,32,29,0,38,42,13,22,74,20,16,19,23,5,53,23,65,64,46,64,52,6,63,49,62,23,53,0,33,41,0,0,5,2,20,8,6,22,3,44,24,"1",54,67,9,46,6,8,8,9,9,8,4,20,5,"<1",28,43,17,17,27,0,54,4,20,13,28,29,5,10,8,24,4,20,8,24,20,41,10,8,26,25,14,4,3,"2",2,7,7,11,3,32,12,2,2,11,66,54,28,18,38,"1",27,4,9,28,25,0,49,19,0,8,13,22,25,23,3,16,14,5,9,3,39,35,41,51,15,5,7,0,0,"1",4,12,4,3,17,22,15,31,27,8,5,21,64,67,15,7,14,39,2,35,15,23,8,18,5,19,"1",5,2,3,11,22,25,12,14,22,29,0,10,33,37,0,20,39,10,0,3,6,9,26,"1",2,90,20,"2",12,64,47,37,10,3,61,"1","<1",57,50,14,46,31,11,10,33,23,2,32,6,2,3,25,15,24,2,37,10,16,30,8,4,18,6,19,36,36,29,0,52,33,18,2,36,5,13,38,19,31,56,41,15,7,23,6,70,18,46,30,44,28,12,31,3,"3",21,25,32,47,30,39,9,15,16,11,7,27,47,55,28,2,0,30,16,21,25,9,34,33,41,11,20,4,31,0,7,21,2,8,9,11,17,64,39,5,0,"<1",19,17,3,1,30,29,36,11,22,55,14,8,26,36,41,27,29,"<1",18,7,18,18,0,21,27,34,14,13,13,24,"<1","<1","1",48,57,25,0,44,13,0,55,56,11,"1","1",3,38,33,40,47,31,34,43,34,31,28,26,12,22,4,35,36,0,0,26,59,24,4,6,6,"1","1",2,17,47,24,23,23,2,26,59,61,2,11,56
"2016-09-01",6,6,28,34,1,4,38,4,20,25,10,10,14,6,12,20,25,4,11,18,37,0,17,19,1,10,32,24,26,33,31,0,40,47,13,25,83,23,26,18,22,4,61,24,58,67,49,76,61,8,67,43,75,23,60,0,28,45,0,0,3,3,23,9,11,19,3,42,28,"1",66,59,10,50,6,15,21,7,9,0,16,8,7,"1",24,40,18,15,31,1,60,4,23,12,27,31,0,17,8,29,21,22,8,30,30,42,12,13,30,29,13,6,1,"2",2,3,2,7,0,40,8,4,4,16,60,58,26,31,49,"2",19,3,6,10,36,2,55,20,4,10,13,5,27,25,2,22,16,9,6,6,43,46,38,54,12,2,20,1,15,"1",24,12,1,4,15,13,16,32,25,8,5,16,75,58,17,11,16,40,2,41,19,28,10,23,5,20,"1",4,4,4,13,33,26,14,6,22,26,0,10,40,51,2,35,42,17,0,3,5,11,28,"1",1,76,17,"1",3,38,68,45,9,4,68,"<1","<1",55,57,18,52,36,9,12,38,34,3,37,7,5,4,38,9,29,2,40,9,12,37,11,3,20,5,22,32,50,32,4,60,44,21,6,32,6,6,27,21,44,43,32,16,22,24,3,70,30,55,27,49,30,8,36,3,"1",21,31,42,56,49,46,10,5,15,25,7,29,52,59,35,0,0,54,8,19,21,9,34,48,40,8,25,5,44,0,14,23,5,4,13,14,23,76,47,5,0,"<1",19,19,0,2,36,33,35,13,15,71,25,8,25,41,43,25,30,"<1",18,6,17,14,0,29,27,24,17,12,16,31,"<1","0","1",49,57,27,0,47,16,0,65,57,10,"2","3",3,28,27,60,56,24,43,52,30,32,37,38,15,19,0,26,34,2,0,34,53,28,14,5,7,"1","1",3,14,59,20,22,30,4,35,69,69,4,16,63
"2016-10-01",5,8,25,36,2,4,39,7,31,28,6,14,18,6,12,28,27,1,11,23,34,3,20,19,0,9,26,33,27,37,33,0,35,52,16,27,81,24,28,23,18,4,60,30,63,65,40,76,59,12,68,56,74,29,62,3,23,49,0,0,3,4,21,9,17,23,3,38,22,"<1",66,53,12,49,8,15,18,10,7,0,19,8,5,"<1",35,36,18,11,30,0,59,3,21,14,29,27,5,18,0,28,4,19,8,34,27,44,12,14,31,26,14,5,0,"2",2,6,6,10,3,37,13,4,5,13,57,53,30,33,42,"1",15,3,6,23,30,2,45,24,0,10,15,0,28,16,0,24,15,6,11,6,37,34,47,55,10,0,22,1,0,"1",8,19,0,5,19,11,13,34,27,7,3,15,64,53,15,9,15,35,1,34,13,31,9,22,2,15,"1",5,1,2,10,38,23,13,3,21,54,0,11,38,55,2,29,37,12,0,2,5,10,28,"1",1,71,28,"1",10,35,69,42,10,4,64,"<1","<1",57,59,18,52,31,10,11,32,33,3,36,7,5,3,43,14,21,2,36,6,8,41,13,5,22,7,24,37,44,36,0,61,48,18,5,36,6,16,33,19,35,52,43,24,11,25,5,69,16,54,25,48,34,12,32,0,"<1",22,25,39,47,47,50,12,0,16,9,7,12,59,55,29,0,0,36,0,20,28,6,37,50,45,8,43,2,34,0,21,20,7,0,12,13,17,76,50,6,0,"0",19,20,0,2,33,32,33,12,20,87,24,12,24,41,42,27,34,"1",17,8,17,8,0,29,26,29,16,14,15,38,"<1","<1","1",55,50,21,0,42,16,0,71,57,10,"1","2",3,25,32,59,47,28,42,41,32,34,33,31,16,20,0,28,31,0,0,34,75,22,10,7,6,"1","1",2,17,50,21,29,28,5,20,59,68,2,10,67
"2016-11-01",7,1,24,36,2,3,39,6,24,29,12,19,19,5,13,18,27,3,10,23,42,1,21,18,0,9,20,25,26,31,31,0,42,50,11,23,87,23,18,23,14,3,55,30,61,67,45,62,62,11,72,52,67,23,59,0,34,48,0,0,5,3,21,8,12,23,3,38,25,"<1",55,43,12,49,8,8,8,8,9,0,8,10,7,"<1",22,36,20,13,27,0,66,4,22,15,22,34,0,22,0,27,30,18,10,26,20,45,12,7,32,30,11,8,1,"2",2,4,14,9,7,33,13,4,2,15,71,56,32,27,45,"1",15,5,4,12,28,4,49,22,0,13,18,8,26,12,4,22,14,6,7,8,33,32,43,53,9,3,16,1,0,"<1",8,14,3,11,17,14,17,39,28,10,5,14,59,78,17,7,18,34,1,35,22,20,7,16,4,14,"1",3,5,4,9,41,19,15,7,28,48,0,11,41,42,0,35,37,15,0,0,6,12,32,"<1",1,83,22,"1",7,35,24,42,9,4,68,"0","0",51,53,13,52,33,8,11,31,30,1,38,8,4,3,56,15,16,2,44,9,11,22,14,3,22,7,23,40,43,32,0,56,40,22,2,40,6,14,26,15,29,38,55,21,16,28,5,72,17,52,27,45,32,11,34,2,"1",25,29,39,55,56,44,8,10,15,9,8,19,44,56,35,0,4,19,8,18,23,15,38,52,38,9,13,3,39,0,11,16,5,13,14,14,13,62,34,5,0,"1",26,25,3,1,31,28,33,16,15,74,22,8,26,42,38,20,27,"<1",15,6,19,13,0,30,31,23,24,21,11,36,"<1","<1","1",53,60,30,0,44,12,0,70,64,8,"<1","1",18,20,32,50,55,22,40,54,31,30,23,33,15,23,0,27,28,0,0,43,50,22,4,7,8,"1","<1",4,16,59,23,28,28,4,23,54,58,5,21,58
"2016-12-01",6,9,28,32,1,2,33,6,27,23,11,16,19,6,10,20,22,2,10,23,36,8,20,19,0,7,30,19,24,38,26,0,38,43,13,23,86,21,22,17,32,4,45,18,62,61,38,57,49,7,56,48,60,21,52,10,28,42,0,0,8,5,19,7,14,23,3,41,22,"<1",48,53,10,41,8,14,15,10,6,7,7,11,5,"<1",28,44,14,13,26,0,56,4,22,14,20,33,0,14,8,22,8,25,8,26,18,40,9,6,35,21,15,5,0,"1",2,6,11,8,6,26,11,3,3,16,56,54,28,26,38,"<1",29,5,8,9,25,2,44,24,4,19,17,8,22,18,3,24,12,10,11,7,32,40,33,48,3,2,15,1,0,"<1",7,13,4,7,20,13,13,32,27,5,2,21,51,54,15,8,16,35,3,35,12,32,10,14,4,15,"4",10,4,3,9,37,16,7,3,32,34,0,11,36,43,0,36,40,10,7,4,3,18,30,"<1",1,68,17,"1",6,40,58,45,11,4,60,"<1","<1",48,55,13,36,28,7,11,27,23,2,39,9,6,3,22,10,19,3,35,4,11,15,5,4,20,5,17,32,48,27,0,52,38,18,2,31,5,11,33,21,42,39,38,19,29,24,6,56,16,47,23,43,30,16,32,0,"1",19,26,30,49,31,35,6,10,12,20,6,28,48,61,30,2,3,12,7,19,24,9,34,41,38,5,12,2,48,7,13,24,7,0,11,15,19,57,38,5,0,"2",12,18,2,1,22,26,36,11,18,63,16,9,27,37,39,25,30,"<1",15,3,16,10,0,27,26,26,14,13,14,29,"<1","<1","<1",50,47,32,0,39,12,0,59,62,8,"0","1",5,21,27,36,49,21,40,43,27,33,28,34,14,19,0,22,26,0,0,39,42,21,6,5,6,"<1","1",2,20,48,19,17,28,5,17,50,57,2,8,65
"2017-01-01",3,7,28,33,4,5,36,4,26,25,13,16,18,6,10,23,22,2,11,18,24,3,21,18,0,7,18,18,28,29,32,0,35,57,8,29,87,23,24,22,30,4,52,24,63,65,44,57,47,9,65,47,61,22,56,3,27,53,0,0,12,3,20,7,20,23,2,43,21,"<1",52,57,8,55,9,16,12,10,9,14,9,16,7,"<1",27,47,18,14,27,0,58,4,20,12,23,35,4,16,11,33,11,29,8,26,22,40,10,12,33,26,24,7,1,"1",3,5,9,10,0,37,12,5,4,15,68,56,38,37,44,"2",16,3,8,21,38,0,53,27,12,11,18,10,28,22,3,23,12,9,11,13,56,47,48,57,11,7,8,1,0,"<1",4,11,2,4,12,15,17,32,24,9,3,10,56,63,16,8,19,29,2,42,16,19,9,15,4,15,"3",8,3,2,10,28,21,11,7,25,54,0,10,41,43,2,39,45,9,7,6,4,16,31,"1",2,75,20,"3",4,35,34,53,10,5,76,"0","<1",59,78,15,44,32,10,12,39,34,2,38,6,5,3,28,22,21,2,47,6,12,37,9,4,22,7,21,40,68,50,0,56,61,22,2,41,6,17,24,20,55,40,38,21,14,33,8,63,37,61,26,54,30,14,35,3,"2",19,27,40,60,50,52,10,5,15,15,7,38,52,67,37,0,0,15,0,24,25,16,37,59,52,9,24,2,62,0,16,19,8,7,13,17,21,57,43,5,0,"3",31,20,0,3,32,32,38,4,15,74,22,9,26,43,39,23,31,"0",17,6,18,10,0,29,31,35,22,12,10,41,"<1","0","1",51,56,35,0,49,16,0,68,69,8,"<1","1",7,21,34,39,60,23,41,66,26,33,45,25,14,25,2,24,28,2,0,43,55,25,13,7,8,"1","1",2,21,55,26,21,27,4,37,68,74,4,13,73
"2017-02-01",5,5,28,36,2,4,39,6,24,26,9,20,17,8,11,27,26,4,12,19,42,2,23,18,2,8,18,31,29,30,36,7,40,45,12,25,83,29,28,27,41,4,49,22,49,60,46,59,44,6,53,38,57,23,61,0,24,56,0,0,7,2,21,7,13,24,2,41,29,"1",61,68,13,49,6,10,11,17,12,0,10,19,5,"<1",39,45,17,11,31,0,70,4,27,14,21,35,0,16,0,28,4,22,9,33,27,43,12,8,31,30,22,9,1,"1",1,5,6,9,3,41,12,4,4,16,69,60,31,25,30,"1",21,4,8,35,34,0,47,19,4,10,17,8,23,23,3,20,16,6,11,15,38,50,47,66,8,3,22,1,15,"<1",12,16,1,2,15,27,22,36,27,11,4,15,51,60,14,8,23,52,2,42,13,21,12,17,6,18,"1",10,3,3,9,27,23,17,6,32,48,0,10,39,44,0,33,46,12,0,1,5,18,31,"1",2,76,24,"2",2,37,84,58,12,5,79,"0","<1",51,74,17,48,43,11,15,48,34,5,36,10,7,5,44,12,33,2,48,8,14,38,9,3,24,7,25,47,55,52,0,56,68,25,3,43,7,9,28,18,43,59,39,22,22,34,7,60,30,67,35,56,37,8,37,1,"3",22,31,46,56,72,66,11,10,15,13,9,15,51,80,38,0,0,13,0,22,25,27,41,55,48,8,30,4,63,0,14,20,9,0,9,14,19,59,56,6,0,"2",38,21,0,3,35,35,35,17,15,66,21,9,22,37,42,33,29,"<1",20,7,22,17,0,40,30,47,27,9,16,48,"<1","<1","1",57,49,26,0,56,22,0,71,72,9,"1","2",3,21,36,50,56,23,35,72,29,39,50,39,13,24,0,25,32,0,0,33,61,31,13,7,7,"<1","<1",3,18,64,21,24,28,3,15,85,89,6,17,59
"2017-03-01",6,4,29,35,1,4,32,9,30,26,15,26,19,3,11,27,23,2,11,18,42,1,20,19,1,9,22,25,33,31,37,0,40,59,13,28,93,21,25,24,32,3,46,21,47,55,36,58,42,7,53,30,50,16,61,6,31,46,0,0,4,7,21,6,6,19,2,46,24,"1",58,55,9,52,8,7,19,11,9,0,7,20,3,"<1",29,45,18,14,30,0,62,4,25,14,22,33,0,16,7,27,4,22,9,35,18,41,11,8,30,35,9,6,1,"1",2,4,6,15,6,45,11,2,5,18,58,51,26,17,37,"2",21,4,7,29,31,2,50,23,8,9,18,7,26,10,8,15,13,5,11,14,41,57,49,62,5,0,20,0,0,"<1",7,17,1,11,16,16,18,32,29,10,4,15,51,59,21,10,21,44,1,35,18,38,7,16,4,15,"2",5,2,4,6,29,23,10,9,24,40,3,14,37,56,0,33,44,11,0,7,4,14,34,"<1",2,81,22,"1",6,62,33,58,10,4,73,"0","0",60,66,16,35,41,11,10,46,33,3,36,10,7,4,75,12,25,3,48,7,15,41,10,3,24,6,25,53,47,75,4,59,62,27,4,51,8,10,35,20,41,42,38,13,8,33,3,57,19,68,30,58,34,17,32,1,"3",29,34,43,71,91,94,18,4,17,14,9,11,42,70,41,2,0,32,7,22,25,29,37,47,47,9,36,3,49,0,0,24,6,7,9,12,21,58,55,7,0,"0",47,21,0,4,30,31,37,18,16,73,23,11,24,39,41,32,26,"1",21,6,18,12,0,38,31,43,20,13,12,22,"<1","0","1",54,52,39,0,55,23,0,62,67,6,"1","2",0,25,28,56,71,26,39,57,33,30,37,36,13,23,2,31,35,0,0,35,66,34,7,6,6,"1","1",2,14,59,18,23,18,4,16,62,58,4,11,68
